name|position|plus.minus|Salary.0203|Salary.0304|Salary.0506|Salary.0607|Salary.0708|Salary.0809|Salary.0910|Salary.1011|Salary.1112|Salary.1213|Salary.1314|Total
ERIC_BOULTON|L|-29|0.4|0.55|0.55|0.5|0.525|0.6|0.6|0.65|0.575|0.54|0.55|6.04
ERIC_BREWER|D|-210|1.5|0|2.014|2.014|3.5|4.5|4.5|4.5|3.75|4|4|34.278
ERIC_CAIRNS|D|-17|0.75|0.9|0.589|0.589|0|0|0|0|0|0|0|2.828
ERIC_CHOUINARD|L|3|0|0.65|0.45|0|0|0|0|0|0|0|0|1.1
ERIC_DAZE|L|21|3|3.2|2.28|0|0|0|0|0|0|0|0|8.48
ERIC_DESJARDINS|D|28|4|4|2.28|0|0|0|0|0|0|0|0|10.28
ERIC_FEHR|R|80|0|0|0|0.9424|0.8|0.735|0|2.2|2.2|0|1.4|8.2774
ERIC_GELINAS|D|-1|0|0|0|0|0|0|0|0|0|0.69|0.65|1.34
ERIC_GODARD|R|-11|0|0.4|0|0.45|0.475|0.725|0.75|0.775|0.75|0.258|0.233|4.816
ERIC_GRYBA|D|-7|0|0|0|0|0|0|0|0|0|0.525|0.6|1.125
ERIC_LINDROS|C|54|2.7|3.3|1.55|1.55|0|0|0|0|0|0|0|9.1
ERIC_MESSIER|L|-44|0.7|0.8|0|0|0|0|0|0|0|0|0|1.5
ERIC_NICKULAS|R|-7|0.4025|0|0|0|0|0|0|0|0|0|0|0.4025
ERIC_NYSTROM|L|-111|0|0|0.9006|0|0.693462|0.6|0.775|1.4|1.4|1.4|1.4|8.569062
ERIC_PERRIN|C|-62|0|0|0|0.45|0.75|0.75|0|0|0|0|0|1.95
ERIC_SELLECK|L|2|0|0|0|0|0|0|0|0|0|0.55|0.6|1.15
ERIC_STAAL|C|236|0|0|0.9424|4|4.5|5|6|7.5|7.75|8.5|9.25|53.4424
ERIC_TANGRADI|C|-3|0|0|0|0|0|0|0|0.7375|0.66|0.726|0|2.1235
ERIC_WEINRICH|D|-47|3|3|1.33|0|0|0|0|0|0|0|0|7.33
ERIC_WELLWOOD|L|9|0|0|0|0|0|0|0|0|0.6|0.54|0.54|1.68
ERIK_CHRISTENSEN|C|48|0|0|0|0.488|0.75|0.75|0.75|0|0.925|0|0|3.663
ERIK_COLE|L|149|0|0|1.14|4|4|4|2.8|3|0.6|4|4|27.54
ERIK_CONDRA|R|-30|0|0|0|0|0|0|0|0|0|0.65|1.2|1.85
ERIK_ERSBERG|G|-3|0|0|0|0|0|0.7|0.75|0.75|0|0|0|2.2
ERIK_GUDBRANSON|D|-57|0|0|0|0|0|0|0|0|0|0.9|0.9|1.8
ERIK_GUSTAFSSON|D|17|0|0|0|0|0|0|0|0|0.9|0.9|1|2.8
ERIK_JOHNSON|D|6|0|0|0|0|0.85|0.85|0.85|0|3|3.25|3.75|12.55
ERIK_KARLSSON|D|74|0|0|0|0|0|0|0|0.875|0.875|5|5.5|12.25
ERIK_RASMUSSEN|C|-6|1.1|0.6|0.532|0.45|0|0|0|0|0|0|0|2.682
ERIK_REITZ|D|-12|0|0|0|0|0|0.5|0|0|0|0|0|0.5
ESPEN_KNUTSEN|C|-10|1.35|1.5|0|0|0|0|0|0|0|0|0|2.85
ETHAN_MOREAU|L|-130|1.45|1.5|1.102|1.026|2.75|1.75|1.75|1.75|0.6|0|0|13.678
EVAN_BROPHEY|C|0|0|0|0|0|0|0|0.735|0|0|0|0|0.735
EVAN_OBERG|D|2|0|0|0|0|0|0|0|0|0|0.56|0|0.56
EVANDER_KANE|L|21|0|0|0|0|0|0|0.9|0.9|0.9|3|4.5|10.2
EVGENI_MALKIN|C|422|0|0|0|0.9842|0.9842|0.9842|9|9|9|9|7.5|46.4526
EVGENI_NABOKOV|G|53|3.525|3.625|3.363|5|5|5.5|6|0|0|2.75|3.25|38.013
EVGENY_ARTYUKHIN|R|5|0|0|0|0|0|0.9|1|0|0|0|0|1.9
EVGENY_DADONOV|R|-4|0|0|0|0|0|0|0|0|0.6875|0|0|0.6875
EVGENY_GRACHEV|C|-7|0|0|0|0|0|0|0|0|0|0.787|0|0.787
FABIAN_BRUNNSTROM|L|2|0|0|0|0|0|0.875|0.875|0.675|0|0|0|2.425
FEDOR_TYUTIN|D|-58|0|0|0.45|0.95|1.025|2.25|2.7|3|3.425|4|4.5|22.3
FELIX_POTVIN|G|-12|3.55|1.3|0|0|0|0|0|0|0|0|0|4.85
FERNANDO_PISANI|R|-17|0|0.6|0.6118|2.5|2.5|2.5|2.5|0.5|0|0|0|11.7118
FILIP_FORSBERG|C|-5|0|0|0|0|0|0|0|0|0|0.925|0.925|1.85
FILIP_KUBA|D|-31|0.775|1.7|1.691|3|3|3|3.5|3.9|3.7|3.8|4.2|32.266
FRANCIS_BOUILLON|D|-100|0.667435|0.5|0.6|1.875|1.875|1.875|0.75|1.2|1.5|1.5|1.5|13.842435
FRANCIS_LESSARD|R|-9|0.425|0.45|0.45|0|0|0|0.5|0|0.55|0|0|2.375
FRANCIS_WATHIER|L|-2|0|0|0|0|0.475|0|0|0|0|0.575|0.575|1.625
FRANCOIS_BEAUCHEMIN|D|-143|0|0|0.5|0.5|1.65|1.65|4.2|3.55|3.65|3.5|3.5|22.7
FRANK_CORRADO|D|-2|0|0|0|0|0|0|0|0|0|0.585|0.615|1.2
FRANS_NIELSEN|C|14|0|0|0|0|0|0.5|0.5|0.55|0.55|2|2.5|6.6
FRANTISEK_KABERLE|D|42|0.95|1.5|1.292|2.2|2.2|2.2|2.2|0|0|0|0|12.542
FRAZER_MCLAREN|L|5|0|0|0|0|0|0|0|0.58|0|0.632|0|1.212
FRED_BRATHWAITE|G|-12|1.155|0|0|0|0|0|0|0|0|0|0|1.155
FREDERIC_CASSIVI|G|-9|0|0|0|0|0.5|0|0|0|0|0|0|0.5
FREDERICK_MEYER|D|-57|0|0|0.45|0.525|0.525|0.575|0.6|0.5|0|0|0|3.175
FREDRIK_MODIN|L|-10|1.7|1.87|2.204|2.204|2.75|3.5|3.5|0.8|0|0|0|18.528
FREDRIK_NORRENA|G|-42|0|0|0|0.75|0.8|0|0|0|0|0|0|1.55
FREDRIK_OLAUSSON|D|17|1.1|0|0|0|0|0|0|0|0|0|0|1.1
FREDRIK_SJOSTROM|R|-121|0|0|0.817|0.75|0.8|0.84|0.75|0.75|0|0|0|4.707
GABRIEL_BOURQUE|L|5|0|0|0|0|0|0|0|0|0|0.635|0.725|1.36
GABRIEL_DUMONT|C|-1|0|0|0|0|0|0|0|0|0|0.58|0.55|1.13
GABRIEL_LANDESKOG|L|21|0|0|0|0|0|0|0|0|0|0.925|0.925|1.85
GARNET_EXELBY|D|-147|0|0|0.57|0.684|1.05|1.4|1.725|0|0.6|0.6|0|6.629
GARRETT_BURNETT|L|1|0|0|0.45|0|0|0|0|0|0|0|0|0.45
GARRETT_STAFFORD|D|0|0|0|0|0|0|0|0|0|0.6|0.55|0|1.15
GARTH_MURRAY|L|-29|0|0|0|0.575|0.625|0|0|0|0|0|0|1.2
GARTH_SNOW|G|-9|1.2|1.313|0.75|0|0|0|0|0|0|0|0|3.263
GARY_ROBERTS|L|100|2.5|4.25|2.25|2.25|2.5|1.25|0|0|0|0|0|15
GEOFF_PLATT|C|-3|0|0|0|0.45|0|0|0|0|0|0|0|0.45
GEOFF_SANDERSON|L|6|2.1|3|2.508|1.5|1.5|0|0|0|0|0|0|10.608
GEORGE_PARROS|R|-8|0|0|0.45|0.45|0.525|0.575|0.875|0.875|0.875|0.925|0.95|6.5
GEORGES_LARAQUE|R|-9|1|1.275|1.083|1.1|1.3|1.5|1.5|0|0|0|0|8.758
GILBERT_BRULE|C|-13|0|0|0.85|0.85|0.85|0|0.8|1.85|1.85|0|0|7.05
GLEN_METROPOLIT|C|-27|0.5|0|0|0.5|0.5|1|1|0|0|0|0|3.5
GLEN_MURRAY|R|130|3.45|3.85|4.15|4.15|4.15|0|0|0|0|0|0|19.75
GLEN_WESLEY|D|-99|2.5|2.75|1|1.2|1.4|0|0|0|0|0|0|8.85
GORDIE_DWYER|L|-2|0.484|0.484|0.45|0|0|0|0|0|0|0|0|1.418
GRANT_CLITSOME|D|8|0|0|0|0|0|0|0|0|1.1|1.4|1.6|4.1
GRANT_MARSHALL|R|13|1.4|1.6|0.76|0|0|0|0|0|0|0|0|3.76
GREG_CLASSEN|C|-8|0.4|0|0|0|0|0|0|0|0|0|0|0.4
GREG_DE VRIES|D|-35|1.375|4.2|2.28|2.052|2.25|2.75|0|0|0|0|0|14.907
GREG_JOHNSON|C|-68|1.5|1.6|1|0|0|0|0|0|0|0|0|4.1
GREG_MOORE|R|-3|0|0|0|0|0.74|0|0|0|0|0|0|0.74
GREG_NEMISZ|R|0|0|0|0|0|0|0|0|0|0|0.787|7.25|8.037
GREG_PATERYN|D|0|0|0|0|0|0|0|0|0|0|0.637|0.688|1.325
GREG_RALLO|C|-4|0|0|0|0|0|0|0|0|0|0.55|0.6|1.15
GREG_ZANON|D|-178|0|0|0|0.45|0.7|0.75|1.7|2|2.1|2.25|2.25|12.2
GREGORY_CAMPBELL|C|-167|0|0|0|0.475|0.525|0.725|0.8|1|1.2|0|0|4.725
GREGORY_STEWART|L|-10|0|0|0|0|0|0|0.5|0|0|0|0|0.5
GUILLAUME_DESBIENS|R|-4|0|0|0|0|0|0|0|0|0|0.6|0.6|1.2
GUILLAUME_LATENDRESSE|R|39|0|0|0|0.85|0.85|0.85|0.80325|2.4|2.6|1.25|0|9.60325
GUSTAV_NYQUIST|C|11|0|0|0|0|0|0|0|0|0|0.838|0.95|1.788
HAL_GILL|D|-257|1.35|2|1.596|2.05|2.075|2.1|2.25|2.25|2.25|2|2|21.921
HANNU_TOIVONEN|G|-50|0|0|0.8189|0|0.532|0|0|0.55|0|0|0|1.9009
HANS_JONSSON|D|-26|0.85|0|0|0|0|0|0|0|0|0|0|0.85
HAROLD_DRUKEN|C|4|0.715|0|0|0|0|0|0|0|0|0|0|0.715
HARRI_PESONEN|C|-1|0|0|0|0|0|0|0|0|0|0.595|0.595|1.19
HARRY_ZOLNIERCZYK|L|-12|0|0|0|0|0|0|0|0|0|0.6|0|0.6
HENRIK_KARLSSON|G|2|0|0|0|0|0|0|0|0.5|0.85|0.875|0|2.225
HENRIK_LUNDQVIST|G|201|0|0|0.817|0.817|4.25|7.75|6.875|7.75|6.875|6.875|5.125|47.134
HENRIK_SEDIN|C|534|1.025|1.1275|1.25|3.575|3.575|3.575|6.1|6.1|6.1|6.1|6.1|44.6275
HENRIK_TALLINDER|D|-133|0.76|0.6435|0.5918|1.6|2.5|2.9|3.25|3.25|3.25|3.5|3.5|25.7453
HENRIK_ZETTERBERG|L|442|0.875|0.675|2.4|2.6|2.7|2.9|7.4|7.75|7.75|7.75|7.5|50.3
HUGH_JESSIMAN|R|-1|0|0|0|0|0|0|0|0|0|0.6|0|0.6
IAN_COLE|D|6|0|0|0|0|0|0|0|0|0|0.875|0.75|1.625
IAN_LAPERRIERE|R|-145|0.9|0.9|1.14|1.064|1.064|1.15|1.3|1.2|1|0|0|9.718
IAN_MORAN|D|-34|0.75|0.7|0.456|0|0|0|0|0|0|0|0|1.906
IAN_WHITE|D|34|0|0|0|0.513|0.75|0.85|0.95|3|3|2.75|0|11.813
IGOR_KOROLEV|C|-31|1.7|0|0|0|0|0|0|0|0|0|0|1.7
IGOR_KRAVCHUK|D|-3|2.25|0|0|0|0|0|0|0|0|0|0|2.25
IGOR_LARIONOV|C|33|1.5|1.5|0|0|0|0|0|0|0|0|0|3
IGOR_RADULOV|L|3|0|0.675|0|0|0|0|0|0|0|0|0|0.675
IGOR_ULANOV|D|-11|2|2|0.9|0|0|0|0|0|0|0|0|4.9
ILKKA_PIKKARAINEN|R|-2|0|0|0|0|0|0|0.5|0|0|0|0|0.5
ILYA_BRYZGALOV|G|37|0|0|0.465|1|1.3625|4|4.25|4.5|10|6.5|8|40.0775
ILYA_KOVALCHUK|L|360|1.13|1.13|6.5|5|5.5|7.5|7.5|6|6|11|11.3|68.56
IVAN_MAJESKY|D|-87|0.45|0.85|0.8|0|0|0|0|0|0|0|0|2.1
IVAN_NOVOSELTSEV|R|-34|0.7975|0.87725|0|0|0|0|0|0|0|0|0|1.67475
J.T._BROWN|R|2|0|0|0|0|0|0|0|0|0|0.925|0|0.925
J.T._MILLER|C|-4|0|0|0|0|0|0|0|0|0|0.925|0.925|1.85
JACK_HILLEN|D|-40|0|0|0|0|0|0|0.5|0.55|0.65|0.65|0.7|3.05
JACK_JOHNSON|D|-47|0|0|0|0.85|0.85|0.85|1.2|1.65|3.5|3.5|3.5|15.9
JACK_SKILLE|R|-40|0|0|0|0|0|0.85|0.85|0.6|0.825|0.825|0.675|4.625
JACOB_JOSEFSON|C|-3|0|0|0|0|0|0|0|0|0.9|0.9|0|1.8
JACOB_MARKSTROM|G|-30|0|0|0|0|0|0|0|0|0|0.875|1|1.875
JADEN_SCHWARTZ|C|-1|0|0|0|0|0|0|0|0|0|0.9|0.9|1.8
JAIME_SIFERS|D|-9|0|0|0|0|0|0.505|0|0|0|0|0|0.505
JAKE_ALLEN|G|7|0|0|0|0|0|0|0|0|0|0.787|0|0.787
JAKE_GARDINER|D|0|0|0|0|0|0|0|0|0|0|0.875|0.875|1.75
JAKE_MUZZIN|D|25|0|0|0|0|0|0|0|0|0|0.578|1|1.578
JAKOB_SILFVERBERG|R|15|0|0|0|0|0|0|0|0|0|0.9|0.9|1.8
JAKUB_KINDL|D|29|0|0|0|0|0|0|0|0.75|0.85|1.05|1.6|4.25
JAKUB_KLEPIS|C|-8|0|0|0|0.722|0|0|0|0|0|0|0|0.722
JAKUB_VORACEK|R|113|0|0|0|0|0|0.875|0.875|0.7875|2.25|3.5|4.5|12.7875
JAMAL_MAYERS|R|-238|0.8|0.8|0.9|0.9|1.2|1.4|1.4|0|0.55|0.6|0|8.55
JAMES_NEAL|L|118|0|0|0|0|0|0.635|0.72|2.25|3.5|5|5|17.105
JAMES_PATRICK|D|-2|0.6|0.6|0|0|0|0|0|0|0|0|0|1.2
JAMES_REIMER|G|23|0|0|0|0|0|0.555|0.555|0.555|2.2|1.6|1.6|7.065
JAMES_SHEPPARD|C|-32|0|0|0|0|0.85|0.85|0.85|0.80325|0.725|0|0.83|4.90825
JAMES_VAN RIEMSDYK|L|50|0|0|0|0|0|0|0.875|0.875|0.875|2.5|3.75|8.875
JAMES_WISNIEWSKI|D|2|0|0|0|0.532|0.65|0.9|2.75|0|7|7|6|24.832
JAMES_WRIGHT|C|-31|0|0|0|0|0|0|0|0.67|0.7|0.65|0.65|2.67
JAMIE_ALLISON|D|-37|0.625|0.4|0.45|0|0|0|0|0|0|0|0|1.475
JAMIE_ARNIEL|C|-1|0|0|0|0|0|0|0|0|0.645|0|0|0.645
JAMIE_BENN|L|45|0|0|0|0|0|0|0.585|0.635|0.67|5.25|5.25|12.39
JAMIE_HEWARD|D|0|0|0|0|0.675|0|0.475|0|0|0|0|0|1.15
JAMIE_LANGENBRUNNER|R|87|2.084911|2.077799|1.65513|2.8|2.8|2.8|2.8|2.8|2.5|1.25|0|23.56784
JAMIE_LUNDMARK|C|6|0.5125|1.025|0.55|0.6|0|0.6|0.6|0|0|0|0|3.8875
JAMIE_MCBAIN|D|19|0|0|0|0|0|0|0|0|0.735|1.7|1.9|4.335
JAMIE_MCGINN|L|-19|0|0|0|0|0|0.685|0.71|0.65|0.68|1.65|1.85|6.225
JAMIE_MCLENNAN|G|-18|0.875|0.65|0.513|0.575|0|0|0|0|0|0|0|2.613
