who,last_active,mean_effect
TUUKKA_RASK,20132014,0.0527577491997174
SAKU_KOIVU,20132014,0.0524431144201673
JUSTIN_ABDELKADER,20132014,0.051348175310117
NATE_SCHMIDT,20132014,0.0512901674139497
TYLER_ARNASON,20082009,0.0512033483324418
LUC_BOURDON,20072008,0.051201720705839
DAN_CARCILLO,20132014,0.0511395991592319
BRETT_SKINNER,20082009,0.050808729889114
PETRI_KONTIOLA,20072008,0.0507527170801749
RONALD_PETROVICKY,20062007,0.0501649821786135
TIM_CONNOLLY,20112012,0.0500600113420758
JEFF_ZATKOFF,20132014,0.049941575209698
ARTURS_KULDA,20112012,0.0498160578137085
MATT_HALISCHUK,20132014,0.0493572815916553
MARK_FAYNE,20132014,0.0493532233368272
TOMAS_KURKA,20032004,0.0492239961747804
MICHAL_GROSEK,20032004,0.0491608479887677
DARREN_HAYDAR,20072008,0.0490643833870316
RICHARD_ZEDNIK,20082009,0.0488965660564415
MATT_FRASER,20132014,0.04817689516763
NIKITA_NIKITIN,20132014,0.0479991805845353
MIKE_WEAVER,20132014,0.0479454008939183
NIKITA_KUCHEROV,20132014,0.0479314293660599
ADAM_CRACKNELL,20132014,0.0474994894640207
JAMES_REIMER,20132014,0.0471084120127967
MATT_READ,20132014,0.0467168883653573
DAVID_LIFFITON,20102011,0.0466791480485209
OSCAR_KLEFBOM,20132014,0.0466256458944102
JIRI_SLEGR,20052006,0.0464929854138046
DANIEL_BRIERE,20132014,0.0464881015655654
DION_PHANEUF,20132014,0.0463466348744203
RYAN_MILLER,20132014,0.0462979469367746
DREW_DOUGHTY,20132014,0.0461150490298904
JEFF_DROUIN-DESLAURIERS,20092010,0.045970891777392
ANDREW_MACDONALD,20132014,0.045970383703744
JOE_NIEUWENDYK,20062007,0.0458510271666935
RANDY_ROBITAILLE,20072008,0.0457240463844489
JIM_SLATER,20132014,0.045702773988425
RENE_BOURQUE,20132014,0.0456444545519549
DWIGHT_KING,20132014,0.0453282292446464
ZACK_STORTINI,20102011,0.0452880440591877
LASSE_PIRJETA,20052006,0.044994489079429
ANDERS_LEE,20132014,0.0449444036641028
DAVID_OLIVER,20052006,0.0448893663889034
BEN_BISHOP,20132014,0.0447934072263203
RYAN_STROME,20132014,0.0447644451340884
MARK_FISTRIC,20132014,0.044726481481212
MARK_BELL,20072008,0.044662920068099
TOMMY_SALO,20032004,0.0446272038745715
JAMES_NEAL,20132014,0.0446191921170865
KEITH_AUCOIN,20132014,0.0445513101614446
ANTON_VOLCHENKOV,20132014,0.0445389702494796
KENNY_JONSSON,20032004,0.0444411390546331
JASON_MARSHALL,20052006,0.0443856993522366
COLIN_GREENING,20132014,0.044266957431247
MIKE_MURPHY,20112012,0.0441860104022069
CRAIG_MACDONALD,20082009,0.0441445673051651
DOUGIE_HAMILTON,20132014,0.0441122465376982
JAN_HLAVAC,20072008,0.0440073052566642
ALEXANDER_KOROLYUK,20032004,0.0440032896820633
BRIAN_POTHIER,20092010,0.0438251648656057
BRANDON_MANNING,20122013,0.0438109396459309
JEFF_WOYWITKA,20112012,0.0437642278410643
JULIEN_BROUILLETTE,20132014,0.0436051902407565
BRADEN_HOLTBY,20132014,0.0434790193326605
BRANDON_BOCHENSKI,20092010,0.0434371418932763
JONATHAN_QUICK,20132014,0.0431712734299699
JOHN_MITCHELL,20132014,0.0430222992159587
BRETT_CARSON,20122013,0.0428231738171312
REILLY_SMITH,20132014,0.0428136473577266
KAMIL_KREPS,20092010,0.0427886463894002
MIKE_LECLERC,20052006,0.04272136907949
FRAZER_MCLAREN,20132014,0.042676129707142
SCOTT_STEVENS,20032004,0.0424876525257542
SHAYNE_CORSON,20032004,0.0423631845037207
MARK_BARBERIO,20132014,0.0423098019812564
CALLE_JARNKROK,20132014,0.0420994629571947
GREG_MAULDIN,20102011,0.0417620586277099
