player,season,beta,ppm,pm,salary
ZACK_STORTINI,20072008,0,0,3,0.475
TOMAS_PLIHAL,20072008,0,0,4,0
DANIEL_GIRARDI,20072008,0,0,2,0.55
ROD_PELLEY,20072008,0,0,-11,0.5225
SHELDON_BROOKBANK,20072008,0,0,0,0.5
JOHN_ZEILER,20072008,0,0,-6,0
PATRICK_KALETA,20072008,0,0,1,0
MARC_METHOT,20072008,0,0,-2,0.475
DAN_CARCILLO,20072008,0,0,11,0.525
RICH_PEVERLEY,20072008,0,0,4,0
BRYAN_YOUNG,20072008,0,0,-1,0
DAVID_KOCI,20072008,0,0,-4,0.525
DAVID_CLARKSON,20072008,0,0,0,0.555
RILEY_COTE,20072008,0,0,3,0.5
ROB_SCHREMP,20072008,0,0,-1,0
DREW_MILLER,20072008,0,0,-4,0
RYAN_CARTER,20072008,0,0,-7,0.56
JONAS_HILLER,20072008,0,0,1,0.85
CAREY_PRICE,20072008,0,0,7,0.85
BRIAN_ELLIOTT,20072008,0,0,2,0
JAROSLAV_HLINKA,20072008,0,0,5,0.6
MATT_NISKANEN,20072008,0,0,22,0.585
CORY_MURPHY,20072008,0,0,25,0.775
NICLAS_BERGFORS,20072008,0,0,-1,0
MIKE_LUNDIN,20072008,0,0,-2,0.6375
MATT_SMABY,20072008,0,0,-9,0
MAGNUS_JOHANSSON,20072008,0,0,0,0.7
PATRICK_KANE,20072008,0,0,35,0.875
CURTIS_MCELHINNEY,20072008,0,0,-2,0.605
DENIS_TOLPEKO,20072008,0,0,-3,0.5
MICHAEL_GRIER,20072008,0,0,-31,1.775
TORREY_MITCHELL,20072008,0,0,-28,0.715
MARTIN_HANZAL,20072008,0,0,3,0.85
ERIK_JOHNSON,20072008,0,0,14,0.85
PETER_MUELLER,20072008,0,0,28,0.85
STEVE_WAGNER,20072008,0,0,-1,0
CRAIG_WELLER,20072008,0,0,-4,0.475
DANIEL_WINNIK,20072008,0,0,-18,0.525
KRIS_RUSSELL,20072008,0,0,1,0.55
MASON_RAYMOND,20072008,0,0,11,0.635
KYLE_CHIPCHURA,20072008,0,0,-9,0.9842
JAMES_SHEPPARD,20072008,0,0,4,0.85
ONDREJ_PAVELEC,20072008,0,0,2,0
ANTON_STRALMAN,20072008,0,0,-4,0.565
MIKE_WEBER,20072008,0,0,9,0
DEVIN_SETOGUCHI,20072008,0,0,11,0.85
TUUKKA_RASK,20072008,0,0,2,0
MATT_HUNWICK,20072008,0,0,-1,0
GREG_MOORE,20072008,0,0,-3,0.74
JAKE_DOWELL,20072008,0,0,-7,0.675
THOMAS_GREISS,20072008,0,0,-2,0.68
T.J._HENSICK,20072008,0,0,3,0.585
JONATHAN_QUICK,20072008,0,0,2,0
RYAN_O'BYRNE,20072008,0,0,4,0.59
LIAM_REDDOX,20072008,0,0,-1,0
JASON_JAFFRAY,20072008,0,0,6,0.475
CODY_BASS,20072008,0,0,-4,0.525
ANTTI_PIHLSTROM,20072008,0,0,-1,0
DAVID_JONES,20072008,0,0,-2,0
BRANDON_NOLAN,20072008,0,0,-2,0.475
MARK_FISTRIC,20072008,0,0,-5,0
ANDREW_MURRAY,20072008,0,0,-6,0.475
COLIN_STUART,20072008,0,0,1,0.475
CASEY_BORER,20072008,0,0,-3,0.515
KEVIN_DOELL,20072008,0,0,-2,0.475
JOHNNY_BOYCHUK,20072008,0,0,1,0.475
JORDAN_HENDRY,20072008,0,0,-7,0
RYAN_STONE,20072008,0,0,-1,0.675
DERICK_BRASSARD,20072008,0,0,-2,0
TIM_CONBOY,20072008,0,0,-1,0
SHAWN_MATTHIAS,20072008,0,0,-1,0
ROBERT_EARL,20072008,0,0,-2,0
DANE_BYERS,20072008,0,0,-1,0
SAMI_LEPISTO,20072008,0,0,-1,0
ERIK_ERSBERG,20072008,0,0,0,0
JONATHAN_ERICSSON,20072008,0,0,-3,0
ANDREW_EBBETT,20072008,0,0,3,0
MARC-ANDRE_GRAGNANI,20072008,0,0,-2,0
NIKLAS_HJALMARSSON,20072008,0,0,-2,0
DARREN_HELM,20072008,0,0,-1,0
MATTIAS_RITOLA,20072008,0,0,0,0
KYLE_OKPOSO,20072008,0,0,4,0
BORIS_VALABIK,20072008,0,0,-5,0
CLAY_WILSON,20072008,0,0,6,0
DANIEL_TAYLOR,20072008,0,0,-1,0
JACK_HILLEN,20072008,0,0,1,0
JUSTIN_ABDELKADER,20072008,0,0,0,0
KYLE_TURRIS,20072008,0,0,-3,0
TOM_CAVANAGH,20072008,0,0,1,0
JASON_CHIMERA,20082009,0,0,10,1.875
MIKE_COMRIE,20082009,0,0,-2,4
GEORGES_LARAQUE,20082009,0,0,-8,1.5
MANNY_MALHOTRA,20082009,0,0,-9,1.5
TODD_MARCHANT,20082009,0,0,-39,2.66
MIKE_MODANO,20082009,0,0,-7,2.25
STEVE_STAIOS,20082009,0,0,-48,2.9
DARRYL_SYDOR,20082009,0,0,-8,2.5
MARTY_TURCO,20082009,0,0,-8,5.7
ARRON_ASHAM,20082009,0,0,-1,0.64
ADRIAN_AUCOIN,20082009,0,0,0,4
DANIEL_BRIERE,20082009,0,0,14,8
DARCY_HORDICHUK,20082009,0,0,1,0.75
CLAUDE_LEMIEUX,20082009,0,0,-5,0
PAUL_MARA,20082009,0,0,14,1.95
RADEK_MARTINEK,20082009,0,0,-42,1.2
TEPPO_NUMMINEN,20082009,0,0,3,1.1
CHRIS_OSGOOD,20082009,0,0,37,1.7
MARK_PARRISH,20082009,0,0,6,0.5
OSSI_VAANANEN,20082009,0,0,-9,1
DONALD_BRASHEAR,20082009,0,0,-7,1.2
MIKE_FISHER,20082009,0,0,1,6
KIM_JOHNSSON,20082009,0,0,-7,5.25
MARK_RECCHI,20082009,0,0,12,1.25
WADE_REDDEN,20082009,0,0,6,8
JEREMY_ROENICK,20082009,0,0,2,1.1
ANTON_VOLCHENKOV,20082009,0,0,-32,2.2
TODD_WHITE,20082009,0,0,38,2.35
PATRICE_BRISEBOIS,20082009,0,0,7,0.75
MARTIN_GERBER,20082009,0,0,-8,3.7
JEAN-SEBASTIEN_GIGUERE,20082009,0,0,-13,5.5
RON_HAINSEY,20082009,0,0,-8,4.5
JASON_KROG,20082009,0,0,2,0
ANDY_MCDONALD,20082009,0,0,17,3.333333
CRAIG_RIVET,20082009,0,0,7,3.5
RICHARD_ZEDNIK,20082009,0,0,15,1.75
MARTIN_BRODEUR,20082009,0,0,7,5.2
SCOTT_GOMEZ,20082009,0,0,11,8
BRET_HEDICAN,20082009,0,0,-6,0.8705
JAMIE_LANGENBRUNNER,20082009,0,0,44,2.8
SCOTT_NIEDERMAYER,20082009,0,0,6,6.75
FRANTISEK_KABERLE,20082009,0,0,4,2.2
IAN_LAPERRIERE,20082009,0,0,-29,1.15
DANIEL_TJARNQVIST,20082009,0,0,-4,0.75
KYLE_CALDER,20082009,0,0,11,2.7
MARC_DENIS,20082009,0,0,-1,0
ROSTISLAV_KLESLA,20082009,0,0,-8,1.65
MIKE_SILLINGER,20082009,0,0,-4,2.3
TODD_BERTUZZI,20082009,0,0,21,1.95
MARTIN_BIRON,20082009,0,0,14,3.5
ERIC_BOULTON,20082009,0,0,-3,0.6
TIM_CONNOLLY,20082009,0,0,34,3.5
CHRIS_GRATTON,20082009,0,0,-8,1.25
ED_JOVANOVSKI,20082009,0,0,13,6.5
ALES_KOTALIK,20082009,0,0,22,2.5
ADAM_MAIR,20082009,0,0,4,0.75
TAYLOR_PYATT,20082009,0,0,-11,1.575
JARKKO_RUUTU,20082009,0,0,-14,1.3
BRENT_SOPEL,20082009,0,0,-10,2.5
HENRIK_TALLINDER,20082009,0,0,-23,2.9
SHEAN_DONOVAN,20082009,0,0,-3,0.6
JOHAN_HEDBERG,20082009,0,0,-3,1
DAN_LACOUTURE,20082009,0,0,-1,0
HAL_GILL,20082009,0,0,-11,2.1
GLEN_METROPOLIT,20082009,0,0,-22,1
SEAN_O'DONNELL,20082009,0,0,-29,1.25
DAINIUS_ZUBRUS,20082009,0,0,19,3.4
PAVEL_KUBINA,20082009,0,0,4,5
BRAD_LUKOWICH,20082009,0,0,-5,1.65
JAMIE_LUNDMARK,20082009,0,0,4,0.6
FREDRIK_MODIN,20082009,0,0,9,3.5
TOM_POTI,20082009,0,0,-20,3.5
BRAD_RICHARDS,20082009,0,0,10,7.8
ANDRE_ROY,20082009,0,0,-2,0.55
CORY_SARICH,20082009,0,0,-10,3.4
BARRET_JACKMAN,20082009,0,0,-49,2.5
CORY_STILLMAN,20082009,0,0,28,3.6
MIKE_VAN RYN,20082009,0,0,3,3.35
DARCY_TUCKER,20082009,0,0,-6,2.2
MATT_BRADLEY,20082009,0,0,-6,1
JONATHAN_CHEECHOO,20082009,0,0,10,3
MANNY_FERNANDEZ,20082009,0,0,28,4.75
PATRICK_MARLEAU,20082009,0,0,40,6.3
EVGENI_NABOKOV,20082009,0,0,26,5.5
RICHARD_PARK,20082009,0,0,-32,0.7
NICK_SCHULTZ,20082009,0,0,-25,3.2
CHRIS_CLARK,20082009,0,0,-3,2.75
CHRIS_DRURY,20082009,0,0,-4,7.1
DENIS_GAUTHIER,20082009,0,0,-30,2.2
CHUCK_KOBASEW,20082009,0,0,28,2
JORDAN_LEOPOLD,20082009,0,0,-13,1.5
TONI_LYDMAN,20082009,0,0,-20,3.15
SCOTT_NICHOL,20082009,0,0,-19,0.75
ROB_NIEDERMAYER,20082009,0,0,-47,2
ROB_BLAKE,20082009,0,0,30,5
GREG_DE VRIES,20082009,0,0,-22,2.75
DAN_HINOTE,20082009,0,0,-17,1
JOE_SAKIC,20082009,0,0,-1,6
BRIAN_SUTHERBY,20082009,0,0,-9,0.7
SHAWN_HORCOFF,20082009,0,0,-2,3.6
DMITRI_KALININ,20082009,0,0,-17,2.1
JAY_PANDOLFO,20082009,0,0,-35,2.5
MATHIEU_DANDENAULT,20082009,0,0,1,1.75
BOYD_DEVEREAUX,20082009,0,0,-6,0.6
DARREN_MCCARTY,20082009,0,0,-2,0.575
JASON_WILLIAMS,20082009,0,0,22,2.2
MICHAEL_PECA,20082009,0,0,-23,1.315
ALEX_HENRY,20082009,0,0,-2,0
VERNON_FIDDLER,20082009,0,0,-36,0.9
RADEK_DVORAK,20082009,0,0,-21,1.6
DANIEL_CLEARY,20082009,0,0,0,2.5
JOSEF_MELICHAR,20082009,0,0,-17,1
OLAF_KOLZIG,20082009,0,0,-8,1.5
MARK_EATON,20082009,0,0,-12,2
MIKE_CAMMALLERI,20082009,0,0,43,3.6
AARON_DOWNEY,20082009,0,0,0,0
CHRIS_NEIL,20082009,0,0,-7,1.2
STEVE_MONTADOR,20082009,0,0,15,0.8
BRAD_STUART,20082009,0,0,-27,3.75
RICK_DIPIETRO,20082009,0,0,-5,4.5
CRAIG_MACDONALD,20082009,0,0,1,0
BRIAN_WILLSIE,20082009,0,0,-13,0.6
SCOTT_WALKER,20082009,0,0,-4,2.5
DEAN_MCAMMOND,20082009,0,0,0,0.9
BOBBY_HOLIK,20082009,0,0,-1,2.5
ERIC_GODARD,20082009,0,0,-3,0.725
BRETT_MCLEAN,20082009,0,0,-18,1.7
BROOKS_ORPIK,20082009,0,0,-8,3.75
SCOTT_CLEMMENSEN,20082009,0,0,20,0.5
MATT_WALKER,20082009,0,0,-17,0.6
JONATHAN_SIM,20082009,0,0,-4,1
TRENT_WHITFIELD,20082009,0,0,2,0
ALEXEI_SEMENOV,20082009,0,0,2,0.65
MICHAEL_LEIGHTON,20082009,0,0,-10,0.6
JIM_VANDERMEER,20082009,0,0,-8,2.3
TOM_KOSTOPOULOS,20082009,0,0,-16,0.9
JEFF_TAFFE,20082009,0,0,-2,0.55
ANDREW_RAYCROFT,20082009,0,0,-18,0.8
BRAD_MAY,20082009,0,0,0,0.6
MIKAEL_TELLQVIST,20082009,0,0,0,0.8
ANDERS_ERIKSSON,20082009,0,0,-1,0
MAXIM_AFINOGENOV,20082009,0,0,5,3.5
MATHIEU_GARON,20082009,0,0,-4,1
JOSH_HARDING,20082009,0,0,-1,0.75
BRIAN_POTHIER,20082009,0,0,4,2.5
CRISTOBAL_HUET,20082009,0,0,13,5.625
RYAN_BAYDA,20082009,0,0,-8,0.475
GARY_ROBERTS,20082009,0,0,-4,1.25
STEPHEN_VALIQUETTE,20082009,0,0,-10,0.725
MICHAEL_ZIGOMANIS,20082009,0,0,-7,0.65
CURTIS_SANFORD,20082009,0,0,-2,0.65
ROB_DAVISON,20082009,0,0,-3,0.56
GARNET_EXELBY,20082009,0,0,-27,1.4
MARC-ANDRE_BERGERON,20082009,0,0,34,1.691
DOUG_JANIK,20082009,0,0,-5,0.5
VESA_TOSKALA,20082009,0,0,-19,4
PAUL_GAUSTAD,20082009,0,0,3,1.7
CHRIS_MASON,20082009,0,0,-3,3
KRYS_KOLANOS,20082009,0,0,6,0
DAVID_HALE,20082009,0,0,-20,0.675
PAUL_MARTIN,20082009,0,0,29,4
ANTTI_MIETTINEN,20082009,0,0,10,2
LASSE_KUKKONEN,20082009,0,0,-5,0.9
TUOMO_RUUTU,20082009,0,0,30,2.25
SHELDON_SOURAY,20082009,0,0,15,6.25
ANTOINE_VERMETTE,20082009,0,0,-21,2.525
ANDREW_PETERS,20082009,0,0,-2,0.55
SEAN_BERGENHEIM,20082009,0,0,-14,0.8
MATT_PETTINGER,20082009,0,0,-20,1.1
DAN_FRITSCHE,20082009,0,0,-3,0.875
TIM_GLEASON,20082009,0,0,-25,2
MATTHEW_LOMBARDI,20082009,0,0,11,1.55
MARC-ANDRE_FLEURY,20082009,0,0,37,3.5
CHRIS_HIGGINS,20082009,0,0,-8,1.9
DAN_HAMHUIS,20082009,0,0,-37,2.25
JORDIN_TOOTOO,20082009,0,0,-12,0.975
MAREK_ZIDLICKY,20082009,0,0,18,3.5
TOM_PREISSING,20082009,0,0,-2,2.75
CODY_MCCORMICK,20082009,0,0,-6,0.5225
WADE_BROOKBANK,20082009,0,0,0,0.475
ANDREW_HUTCHINSON,20082009,0,0,-9,0.5
TREVOR_DALEY,20082009,0,0,-15,2.1
DOMINIC_MOORE,20082009,0,0,-20,0.9
BRETT_CLARK,20082009,0,0,-46,3.5
PATRICK_RISSMILLER,20082009,0,0,-2,0
FREDRIK_SJOSTROM,20082009,0,0,-26,0.84
ANTERO_NIITTYMAKI,20082009,0,0,12,1.375
LUKAS_KRAJICEK,20082009,0,0,-26,1.1
MIKE_SMITH,20082009,0,0,-9,0.95
ZBYNEK_MICHALEK,20082009,0,0,-50,1.4
LAWRENCE_NYCHOLAT,20082009,0,0,0,0.6
CARLO_COLAIACOVO,20082009,0,0,24,1.4
GARTH_MURRAY,20082009,0,0,-5,0
CHRIS_KELLY,20082009,0,0,-39,2.5
DAN_ELLIS,20082009,0,0,-18,1.5
FEDOR_TYUTIN,20082009,0,0,7,2.25
DENIS_GREBESHKOV,20082009,0,0,6,1.5
QUINTIN_LAING,20082009,0,0,1,0
RANDY_JONES,20082009,0,0,2,2.5
FREDERICK_MEYER,20082009,0,0,-26,0.575
BROOKS_LAICH,20082009,0,0,6,1.7
WADE_DUBIELEWICZ,20082009,0,0,-1,0.5
ERIC_PERRIN,20082009,0,0,-31,0.75
MARCEL_GOC,20082009,0,0,-15,0.775
ANDREW_ALBERTS,20082009,0,0,-5,1.4
YANN_DANIS,20082009,0,0,-22,0.55
CHRIS_CAMPOLI,20082009,0,0,-6,0.625
ROBERT_NILSSON,20082009,0,0,17,1.5
PETTERI_NOKELAINEN,20082009,0,0,-7,0.8
GILBERT_BRULE,20082009,0,0,-3,0
JAMIE_HEWARD,20082009,0,0,1,0.475
BRAYDON_COBURN,20082009,0,0,3,1.2
ROSTISLAV_OLESZ,20082009,0,0,-2,1.7
JIM_SLATER,20082009,0,0,-23,0.8
BRANDON_BOCHENSKI,20082009,0,0,-3,0
BRIAN_MCGRATTAN,20082009,0,0,-2,0.605
ANDREJ_MESZAROS,20082009,0,0,-21,2.5
MAXIME_TALBOT,20082009,0,0,-26,0.7
JEFF_HOGGAN,20082009,0,0,-1,0
BRETT_LEBDA,20082009,0,0,16,0.65
RYANE_CLOWE,20082009,0,0,37,1.6
DEREK_BOOGAARD,20082009,0,0,4,0.85
GEORGE_PARROS,20082009,0,0,8,0.575
KEITH_BALLARD,20082009,0,0,16,2.5
JEFF_WOYWITKA,20082009,0,0,20,0.725
PETR_PRUCHA,20082009,0,0,2,1.6
MILAN_JURCINA,20082009,0,0,-5,0.9125
PAUL_RANGER,20082009,0,0,-14,0.95
KYLE_BRODZIAK,20082009,0,0,-22,0.5
ANTHONY_STEWART,20082009,0,0,-6,0.5225
EVGENY_ARTYUKHIN,20082009,0,0,4,0.9
CHRISTOPH_SCHUBERT,20082009,0,0,-14,0.9
ERIK_CHRISTENSEN,20082009,0,0,8,0.75
TOMAS_FLEISCHMANN,20082009,0,0,2,0.725
DANNY_SYVRET,20082009,0,0,-1,0
MARTIN_ST. PIERRE,20082009,0,0,-1,0.5
STEVE_BERNIER,20082009,0,0,29,2.5
JAY_LEACH,20082009,0,0,-5,0.475
DENNIS_WIDEMAN,20082009,0,0,60,3.25
BARRY_TALLACKSON,20082009,0,0,-1,0
ALEXANDRE_PICARD,20082009,0,0,-1,0.75
OLE-KRISTIAN_TOLLEFSEN,20082009,0,0,-8,0.75
KYLE_QUINCEY,20082009,0,0,24,0.5
BEN_EAGER,20082009,0,0,-1,0.65
JEFF_TAMBELLINI,20082009,0,0,-22,0.55
GREG_ZANON,20082009,0,0,-37,0.75
CHRIS_THORBURN,20082009,0,0,-10,0.535
JOSH_GRATTON,20082009,0,0,-2,0
PEKKA_RINNE,20082009,0,0,7,0.575
KEVIN_BIEKSA,20082009,0,0,28,4.25
RICK_RYPIEN,20082009,0,0,-9,0.5225
DANIEL_PAILLE,20082009,0,0,-8,0.9
NATHAN_PAETSCH,20082009,0,0,3,0.8
BEN_WALTER,20082009,0,0,-2,0.55
RICHARD_PETIOT,20082009,0,0,3,0
COREY_CRAWFORD,20082009,0,0,-1,0
KEITH_AUCOIN,20082009,0,0,6,0
JAY_HARRISON,20082009,0,0,-2,0
BEN_GUITE,20082009,0,0,-17,0.475
JAMES_WISNIEWSKI,20082009,0,0,7,0.9
TOMAS_MOJZIS,20082009,0,0,0,0
JOAKIM_LINDSTROM,20082009,0,0,1,0.5
DUSTIN_BYFUGLIEN,20082009,0,0,35,3
YAN_STASTNY,20082009,0,0,-20,0.5
MARK_STUART,20082009,0,0,12,1.1
BRENDAN_BELL,20082009,0,0,15,0.5
NOAH_WELCH,20082009,0,0,-19,0.75
ALEXANDRE_GIROUX,20082009,0,0,4,0.475
BILL_THOMAS,20082009,0,0,-5,0
MARC-ANTOINE_POULIOT,20082009,0,0,5,0.725
RYAN_POTULNY,20082009,0,0,2,0
ERIK_REITZ,20082009,0,0,-9,0.5
JOEL_PERRAULT,20082009,0,0,2,0
JEREMY_WILLIAMS,20082009,0,0,5,0.5
NIGEL_DAWES,20082009,0,0,1,0.5875
KRIS_LETANG,20082009,0,0,20,0.685
NIKLAS_BACKSTROM,20082009,0,0,21,3.1
LADISLAV_SMID,20082009,0,0,-11,0.952381
D.J._KING,20082009,0,0,0,0.55
JOHNNY_ODUYA,20082009,0,0,2,0.6
FREDRIK_NORRENA,20082009,0,0,-4,0
GUILLAUME_LATENDRESSE,20082009,0,0,6,0.85
SHANE_O'BRIEN,20082009,0,0,0,1.025
PATRICK_O'SULLIVAN,20082009,0,0,-5,4
RYAN_SHANNON,20082009,0,0,9,0.605
ADAM_BURISH,20082009,0,0,-9,0.7
VILLE_PELTONEN,20082009,0,0,-6,1.2
DAVE_BOLLAND,20082009,0,0,-2,0.8875
MATT_LASHOFF,20082009,0,0,-4,0.685
BRANDON_PRUST,20082009,0,0,-8,0.475
JAN_HEJDA,20082009,0,0,-20,2
NATHAN_MCIVER,20082009,0,0,0,0.525
DAVID_BOOTH,20082009,0,0,28,0.675
PETER_HARROLD,20082009,0,0,-5,0.65
RYAN_CALLAHAN,20082009,0,0,1,0.6
KARRI_RAMO,20082009,0,0,-27,0.725
NICKLAS_GROSSMANN,20082009,0,0,-31,0.9
BLAKE_COMEAU,20082009,0,0,-8,0.735
CHRIS_CONNER,20082009,0,0,-4,0.5
MATT_ELLIS,20082009,0,0,2,0.475
DAVID_MOSS,20082009,0,0,2,0.575
JEFF_FINGER,20082009,0,0,-31,3.5
JEFF_SCHULTZ,20082009,0,0,-13,0.65
TROY_BROUWER,20082009,0,0,23,0.7
KENT_HUSKINS,20082009,0,0,0,0.65
KYLE_CUMISKEY,20082009,0,0,-2,0.475
TOBIAS_STEPHAN,20082009,0,0,-12,0.485
KAMIL_KREPS,20082009,0,0,-12,0.565
ANDREW_GREENE,20082009,0,0,10,0.6
KRYS_BARCH,20082009,0,0,1,0.575
ZACK_STORTINI,20082009,0,0,-3,0.6
TOMAS_PLIHAL,20082009,0,0,-10,0.5
DANIEL_GIRARDI,20082009,0,0,-13,1.5
SHELDON_BROOKBANK,20082009,0,0,-1,0.5
JOHN_ZEILER,20082009,0,0,-2,0.525
PATRICK_KALETA,20082009,0,0,-1,0.5
MARK_MANCARI,20082009,0,0,-3,0
MARC_METHOT,20082009,0,0,-9,0.5225
DAN_CARCILLO,20082009,0,0,-8,0.85
RICH_PEVERLEY,20082009,0,0,9,0.475
DAVID_KOCI,20082009,0,0,1,0.525
DAVID_CLARKSON,20082009,0,0,10,0.8
RILEY_COTE,20082009,0,0,-6,0.525
ROB_SCHREMP,20082009,0,0,3,0.65
DREW_MILLER,20082009,0,0,-7,0
RYAN_CARTER,20082009,0,0,1,0.525
CAREY_PRICE,20082009,0,0,-14,0.85
BRIAN_ELLIOTT,20082009,0,0,2,0
MATT_NISKANEN,20082009,0,0,-12,0.635
CORY_MURPHY,20082009,0,0,10,0.875
NICLAS_BERGFORS,20082009,0,0,-1,0
MIKE_LUNDIN,20082009,0,0,-18,0
MATT_SMABY,20082009,0,0,-30,0.825
PATRICK_KANE,20082009,0,0,46,0.875
CURTIS_MCELHINNEY,20082009,0,0,-14,0.5
TORREY_MITCHELL,20082009,0,0,-1,0.715
MARTIN_HANZAL,20082009,0,0,-36,0.85
PETER_MUELLER,20082009,0,0,15,0.85
STEVE_WAGNER,20082009,0,0,-6,0
CRAIG_WELLER,20082009,0,0,-2,0.575
DANIEL_WINNIK,20082009,0,0,-20,0.51
KRIS_RUSSELL,20082009,0,0,11,0.575
MASON_RAYMOND,20082009,0,0,3,0.685
KYLE_CHIPCHURA,20082009,0,0,-6,0
JAMES_SHEPPARD,20082009,0,0,-12,0.85
ONDREJ_PAVELEC,20082009,0,0,-9,0
ANTON_STRALMAN,20082009,0,0,7,0
MIKE_WEBER,20082009,0,0,-3,0
CAL_CLUTTERBUCK,20082009,0,0,-4,0.5575
DEVIN_SETOGUCHI,20082009,0,0,58,0.85
CHRIS_BOURQUE,20082009,0,0,0,0
TUUKKA_RASK,20082009,0,0,1,0
MATT_HUNWICK,20082009,0,0,27,0.775
JEFF_DROUIN-DESLAURIERS,20082009,0,0,-2,0
JAKE_DOWELL,20082009,0,0,0,0
T.J._HENSICK,20082009,0,0,-1,0.685
JONATHAN_QUICK,20082009,0,0,-4,0.55
RYAN_O'BYRNE,20082009,0,0,-12,0.7
LIAM_REDDOX,20082009,0,0,-13,0.515
JASON_JAFFRAY,20082009,0,0,-1,0.5
CODY_BASS,20082009,0,0,-3,0.51
ANTTI_PIHLSTROM,20082009,0,0,-1,0.53
DAVID_JONES,20082009,0,0,-13,0.55
MARK_FISTRIC,20082009,0,0,-15,0.65
ANDREW_MURRAY,20082009,0,0,-13,0.6
COLIN_STUART,20082009,0,0,-9,0.475
CASEY_BORER,20082009,0,0,0,0
JORDAN_HENDRY,20082009,0,0,-3,0
RYAN_STONE,20082009,0,0,1,0.55
DERICK_BRASSARD,20082009,0,0,21,0.85
TIM_CONBOY,20082009,0,0,-2,0.475
ILJA_ZUBOV,20082009,0,0,0,0.66
SHAWN_MATTHIAS,20082009,0,0,-4,0
SAMI_LEPISTO,20082009,0,0,2,0
ERIK_ERSBERG,20082009,0,0,-4,0.7
JONATHAN_ERICSSON,20082009,0,0,-7,0
ANDREW_EBBETT,20082009,0,0,23,0.475
MARC-ANDRE_GRAGNANI,20082009,0,0,1,0
GARRETT_STAFFORD,20082009,0,0,0,0
NIKLAS_HJALMARSSON,20082009,0,0,-9,0
THEO_PECKHAM,20082009,0,0,-1,0.56
DARREN_HELM,20082009,0,0,-8,0
KYLE_OKPOSO,20082009,0,0,8,0.85
BORIS_VALABIK,20082009,0,0,-26,0.925
CLAY_WILSON,20082009,0,0,-1,0
JESSE_WINCHESTER,20082009,0,0,-2,0.525
JACK_HILLEN,20082009,0,0,-8,0
MATT_D'AGOSTINI,20082009,0,0,-14,0.508
JUSTIN_ABDELKADER,20082009,0,0,2,0
KYLE_TURRIS,20082009,0,0,1,0.875
TOM_CAVANAGH,20082009,0,0,-1,0.5
GREGORY_STEWART,20082009,0,0,-7,0
PAUL_BISSONNETTE,20082009,0,0,-1,0
JONAS_FROGREN,20082009,0,0,-12,1.23
NIKLAS_KRONWALL,20082009,0,0,18,3
NIKOLAI_KULEMIN,20082009,0,0,5,0.85
JOHN_MITCHELL,20082009,0,0,-22,0.475
LUKE_SCHENN,20082009,0,0,-49,0.875
ADAM_PARDY,20082009,0,0,-5,0.5
ANSSI_SALMELA,20082009,0,0,4,0
ALEX_PIETRANGELO,20082009,0,0,4,0
CHRIS_PORTER,20082009,0,0,-3,0
JAMES_NEAL,20082009,0,0,-2,0.635
JARED_ROSS,20082009,0,0,-4,0.5
MICHAEL_FROLIK,20082009,0,0,28,0.85
COLTON_GILLIES,20082009,0,0,-1,0.875
MIKKEL_BOEDKER,20082009,0,0,-5,0.875
KEVIN_PORTER,20082009,0,0,1,0.895
VIKTOR_TIKHONOV,20082009,0,0,-13,0.875
DREW_DOUGHTY,20082009,0,0,-13,0.875
OSCAR_MOLLER,20082009,0,0,12,0.6375
NATHAN_OYSTRICK,20082009,0,0,-5,0.5775
FABIAN_BRUNNSTROM,20082009,0,0,5,0.875
STEVE_MACINTYRE,20082009,0,0,-3,0.525
NIKITA_FILATOV,20082009,0,0,3,0
BRAD_STAUBITZ,20082009,0,0,0,0
ZACH_BOYCHUK,20082009,0,0,0,0
TYLER_SLOAN,20082009,0,0,-2,0.475
PIERRE-LUC_LETOURNEAU-LEBLOND,20082009,0,0,3,0
ANDREAS_NODL,20082009,0,0,-15,0.66
BEN_BISHOP,20082009,0,0,-1,0
JAMIE_MCGINN,20082009,0,0,-5,0.685
MATT_HALISCHUK,20082009,0,0,-1,0
MITCHELL_FRITZ,20082009,0,0,-4,0.5
PATRICK_DWYER,20082009,0,0,-4,0
CAM_PADDOCK,20082009,0,0,-9,0.51
BRETT_FESTERLING,20082009,0,0,-6,0.475
JOHN_CURRY,20082009,0,0,11,0
JON_KALINSKI,20082009,0,0,-2,0.5625
CORY_SCHNEIDER,20082009,0,0,-4,0.9842
ANDRE_DEVEAUX,20082009,0,0,-3,0.48
ALEXANDRE_BOLDUC,20082009,0,0,0,0
JOEY_CRABB,20082009,0,0,-13,0
PAUL_SZCZECHURA,20082009,0,0,-4,0.55
KENNDAL_MCARDLE,20082009,0,0,-1,0
CHRIS_STEWART,20082009,0,0,-14,0.85
SEAN_COLLINS,20082009,0,0,0,0.685
BRETT_CARSON,20082009,0,0,-5,0
WARREN_PETERS,20082009,0,0,-1,0
COREY_POTTER,20082009,0,0,-3,0
JAIME_SIFERS,20082009,0,0,-9,0.505
MICHAL_REPIK,20082009,0,0,1,0
BEN_LOVEJOY,20082009,0,0,0,0
JOE_CALLAHAN,20082009,0,0,2,0.575
TIM_WALLACE,20082009,0,0,2,0.475
TOM_WANDELL,20082009,0,0,-2,0
