player,season,beta,prob,ppm,pm,fp,beta.po,prob.po,ppm.po,pm.po,fp.po
DAYMOND_LANGKOW,20082009,0.22,0.55,185.22,432,0.63,0.22,0.55,12.58,10,0.54
DUSTIN_BROWN,20072008,0.16,0.54,185.2,93,0.52,0,0.5,0,0,0
BRENDAN_GALLAGHER,20132014,0.25,0.56,185.19,226,0.58,0.25,0.56,39.39,37,0.56
RYANE_CLOWE,20102011,0.18,0.55,185.09,488,0.62,0.18,0.55,45.27,50,0.55
FRANS_NIELSEN,20092010,0.2,0.55,185.07,141,0.54,0,0.5,0,0,0
ZACH_PARISE,20132014,0.28,0.57,184.72,299,0.61,0.28,0.57,39.59,23,0.54
RYAN_GETZLAF,20072008,0.18,0.54,184.68,498,0.62,0.18,0.54,14.94,20,0.56
BLAKE_WHEELER,20112012,0.16,0.54,184.13,387,0.58,0,0.5,0,0,0
RICH_PEVERLEY,20092010,0.17,0.54,183.98,90,0.52,0,0.5,0,0,0
ALEXANDER_SEMIN,20072008,0.25,0.56,183.69,431,0.65,0.25,0.56,27.37,53,0.62
ALEX_STEEN,20062007,0.22,0.55,183.62,153,0.54,0,0.5,0,0,0
ANDREW_LADD,20082009,0.23,0.56,183.47,118,0.54,0.23,0.56,33.85,-9,0.48
PATRICE_BERGERON,20132014,0.27,0.57,183.17,259,0.59,0.27,0.57,37.03,40,0.57
JAMIE_LANGENBRUNNER,20092010,0.17,0.54,183.12,276,0.57,0.17,0.54,11.21,17,0.57
MARTIN_HANZAL,20072008,0.23,0.56,183.07,164,0.55,0,0.5,0,0,0
JAROME_IGINLA,20072008,0.15,0.54,183.06,552,0.61,0.15,0.54,15.27,20,0.55
KEITH_YANDLE,20102011,0.12,0.53,183.01,282,0.55,0.12,0.53,10,23,0.57
CHRIS_KUNITZ,20092010,0.31,0.58,182.94,301,0.63,0.31,0.58,49,101,0.66
JAMIE_LANGENBRUNNER,20052006,0.2,0.55,182.78,234,0.56,0.2,0.55,21.89,22,0.55
MARTIN_GELINAS,20062007,0.25,0.56,182.75,366,0.63,0,0.5,0,0,0
MIKHAIL_GRABOVSKI,20092010,0.24,0.56,182.68,308,0.6,0,0.5,0,0,0
JORDAN_STAAL,20092010,0.17,0.54,182.6,38,0.51,0.17,0.54,22.34,14,0.53
ALES_HEMSKY,20112012,0.23,0.56,182.2,138,0.54,0,0.5,0,0,0
DAVID_BOOTH,20072008,0.21,0.55,182.16,78,0.52,0,0.5,0,0,0
NICKLAS_BACKSTROM,20132014,0.24,0.56,182,139,0.55,0,0.5,0,0,0
ALES_HEMSKY,20072008,0.2,0.55,181.61,209,0.56,0,0.5,0,0,0
DAVID_BACKES,20112012,0.16,0.54,181.35,308,0.57,0.16,0.54,17.2,-16,0.46
DUSTIN_BROWN,20102011,0.17,0.54,181.12,262,0.56,0.17,0.54,13.83,-8,0.48
SCOTT_HARTNELL,20052006,0.21,0.55,180.92,169,0.55,0.21,0.55,8.06,-9,0.44
MARTIN_ERAT,20082009,0.2,0.55,180.92,242,0.57,0,0.5,0,0,0
ZACH_PARISE,20122013,0.27,0.57,180.89,268,0.6,0.27,0.57,19.18,5,0.52
RYAN_CALLAHAN,20092010,0.17,0.54,180.84,74,0.52,0,0.5,0,0,0
MARTIN_ERAT,20052006,0.24,0.56,180.7,235,0.58,0.24,0.56,13.74,45,0.69
BRIAN_GIONTA,20082009,0.19,0.55,180.58,292,0.58,0.19,0.55,17.63,27,0.57
MICHAEL_FROLIK,20082009,0.22,0.55,180.5,154,0.55,0,0.5,0,0,0
MARIAN_HOSSA,20062007,0.15,0.54,180.36,236,0.55,0.15,0.54,6.9,-18,0.4
BRAD_MARCHAND,20112012,0.19,0.55,180.24,359,0.59,0.19,0.55,16.05,32,0.59
JAKUB_VORACEK,20112012,0.2,0.55,179.97,401,0.61,0.2,0.55,23.39,24,0.55
RYAN_MALONE,20082009,0.21,0.55,179.9,79,0.52,0,0.5,0,0,0
ALEX_STEEN,20112012,0.32,0.58,179.7,224,0.6,0.32,0.58,41.16,25,0.55
RYAN_O'REILLY,20112012,0.16,0.54,179.69,279,0.56,0,0.5,0,0,0
LOGAN_COUTURE,20132014,0.3,0.57,179.66,223,0.59,0.3,0.57,20.66,27,0.6
JASON_BLAKE,20062007,0.18,0.54,179.59,296,0.57,0.18,0.54,9.69,-5,0.48
LOGAN_COUTURE,20122013,0.28,0.57,179.26,240,0.59,0.28,0.57,46.22,76,0.62
PAVEL_DATSYUK,20102011,0.23,0.56,179.24,338,0.61,0.23,0.56,40.54,88,0.62
JAROMIR_JAGR,20112012,0.21,0.55,178.91,380,0.61,0.21,0.55,22.36,49,0.62
ERIK_COLE,20112012,0.17,0.54,178.7,323,0.58,0,0.5,0,0,0
RADIM_VRBATA,20132014,0.2,0.55,178.65,283,0.58,0,0.5,0,0,0
BOBBY_RYAN,20102011,0.15,0.54,178.57,98,0.52,0.15,0.54,7.72,10,0.55
RYAN_GETZLAF,20102011,0.17,0.54,178.47,260,0.56,0.17,0.54,16.93,19,0.55
JASON_BLAKE,20052006,0.18,0.54,178.43,93,0.52,0,0.5,0,0,0
PAUL_STASTNY,20102011,0.17,0.54,178.25,25,0.51,0,0.5,0,0,0
JORDAN_STAAL,20082009,0.17,0.54,177.98,-151,0.46,0.09,0.52,30.15,-70,0.45
TYLER_SEGUIN,20112012,0.19,0.55,177.79,483,0.63,0.19,0.55,17.2,40,0.61
NIK_ANTROPOV,20082009,0.18,0.54,177.31,300,0.58,0.18,0.54,14.54,16,0.55
VACLAV_PROSPAL,20112012,0.16,0.54,176.89,349,0.58,0,0.5,0,0,0
MIKAEL_BACKLUND,20102011,0.3,0.57,176.81,146,0.56,0,0.5,0,0,0
LUBOMIR_VISNOVSKY,20092010,0.16,0.54,176.77,337,0.58,0,0.5,0,0,0
MARC_SAVARD,20082009,0.15,0.54,176.49,277,0.56,0.15,0.54,23.94,20,0.53
NICLAS_BERGFORS,20092010,0.22,0.55,176.39,255,0.58,0,0.5,0,0,0
DWIGHT_KING,20132014,0.25,0.56,176.27,136,0.55,0.25,0.56,48.04,27,0.53
JEFF_CARTER,20052006,0.28,0.57,176.24,365,0.64,0.28,0.57,12.52,9,0.55
BRIAN_WILLSIE,20052006,0.2,0.55,176.18,212,0.56,0,0.5,0,0,0
MARTIN_ERAT,20102011,0.21,0.55,176.12,85,0.53,0.21,0.55,25.59,5,0.51
KYLE_WELLWOOD,20052006,0.27,0.57,175.47,294,0.61,0,0.5,0,0,0
CHRIS_KUNITZ,20062007,0.2,0.55,175.47,531,0.65,0.2,0.55,30.94,63,0.6
TORREY_MITCHELL,20102011,0.3,0.57,175.37,133,0.56,0.3,0.57,54.17,10,0.51
JOE_THORNTON,20132014,0.23,0.56,175.36,331,0.61,0.23,0.56,20.48,52,0.65
MARIAN_GABORIK,20092010,0.15,0.54,175.21,305,0.57,0,0.5,0,0,0
CHRIS_KUNITZ,20102011,0.2,0.55,175.17,390,0.61,0.2,0.55,14.82,57,0.69
JASON_BLAKE,20092010,0.18,0.54,174.97,196,0.55,0,0.5,0,0,0
JAN_HLAVAC,20072008,0.22,0.55,174.63,224,0.57,0.22,0.55,17.72,-53,0.34
WAYNE_SIMMONDS,20092010,0.24,0.56,174.53,2,0.5,0.24,0.56,15.78,2,0.51
MIKAEL_SAMUELSSON,20082009,0.2,0.55,174.4,528,0.65,0.2,0.55,50.02,146,0.64
LOUI_ERIKSSON,20092010,0.14,0.53,174.29,69,0.51,0,0.5,0,0,0
DAVID_BACKES,20092010,0.18,0.54,174.06,158,0.54,0,0.5,0,0,0
MARK_STREIT,20082009,0.13,0.53,173.68,203,0.54,0,0.5,0,0,0
MIKAEL_SAMUELSSON,20102011,0.2,0.55,173.52,353,0.6,0.2,0.55,25.01,41,0.58
TRENT_HUNTER,20072008,0.17,0.54,173.35,-38,0.49,0,0.5,0,0,0
BRYAN_LITTLE,20092010,0.2,0.55,172.79,226,0.57,0,0.5,0,0,0
NATHAN_HORTON,20062007,0.17,0.54,172.69,339,0.58,0,0.5,0,0,0
TYLER_KENNEDY,20082009,0.28,0.57,172.62,115,0.55,0.28,0.57,61.4,31,0.53
ALEX_FROLOV,20032004,0.34,0.58,172.17,116,0.56,0,0.5,0,0,0
JEFF_CARTER,20082009,0.13,0.53,171.96,-77,0.49,0.13,0.53,12.41,-5,0.49
BRIAN_GIONTA,20092010,0.18,0.54,171.93,148,0.54,0.18,0.54,53.33,-14,0.49
COREY_PERRY,20102011,0.13,0.53,171.9,146,0.53,0.13,0.53,13.86,20,0.55
PAUL_KARIYA,20092010,0.19,0.55,171.8,283,0.58,0,0.5,0,0,0
ALEXANDER_SEMIN,20132014,0.25,0.56,171.73,273,0.6,0,0.5,0,0,0
ALEX_BURROWS,20112012,0.17,0.54,171.41,249,0.56,0.17,0.54,12.15,30,0.6
CRAIG_SMITH,20132014,0.27,0.57,171.28,165,0.56,0,0.5,0,0,0
ALEXEI_PONIKAROVSKY,20072008,0.22,0.55,171.18,250,0.58,0,0.5,0,0,0
GABRIEL_LANDESKOG,20132014,0.19,0.55,171.08,117,0.53,0.19,0.55,13.66,12,0.54
DEREK_ARMSTRONG,20072008,0.24,0.56,170.76,182,0.56,0,0.5,0,0,0
RYANE_CLOWE,20092010,0.16,0.54,170.42,299,0.57,0.16,0.54,37.54,108,0.61
JAMIE_LANGENBRUNNER,20062007,0.17,0.54,170.06,386,0.6,0.17,0.54,23.19,43,0.58
CHRIS_KUNITZ,20072008,0.18,0.55,170.04,378,0.6,0.18,0.55,13.16,-9,0.47
CHRIS_KUNITZ,20122013,0.26,0.57,169.96,349,0.63,0.26,0.57,53.86,111,0.64
NATHAN_HORTON,20092010,0.17,0.54,169.89,75,0.52,0,0.5,0,0,0
DANIEL_ALFREDSSON,20032004,0.26,0.57,169.8,388,0.65,0.26,0.57,18.47,63,0.72
TAYLOR_HALL,20112012,0.22,0.56,169.77,216,0.57,0,0.5,0,0,0
KEITH_TKACHUK,20082009,0.19,0.55,169.7,427,0.62,0.19,0.55,8.88,28,0.65
ETHAN_MOREAU,20052006,0.25,0.56,169.52,28,0.51,0.25,0.56,43.94,-39,0.44
P.A._PARENTEAU,20102011,0.16,0.54,169.17,281,0.57,0,0.5,0,0,0
SCOTT_GOMEZ,20072008,0.15,0.54,169.12,590,0.63,0.15,0.54,21.05,23,0.54
ALEX_FROLOV,20072008,0.17,0.54,169.07,239,0.56,0,0.5,0,0,0
JOE_PAVELSKI,20112012,0.13,0.53,169.07,430,0.59,0.13,0.53,9.59,11,0.54
BLAKE_WHEELER,20102011,0.18,0.54,168.57,123,0.53,0,0.5,0,0,0
JONATHAN_CHEECHOO,20052006,0.16,0.54,168.51,413,0.6,0.16,0.54,22.92,104,0.68
JORDAN_STAAL,20072008,0.17,0.54,168.49,-272,0.43,0.17,0.54,37.54,-93,0.4
PATRICK_KANE,20112012,0.15,0.54,168.44,429,0.59,0.15,0.54,11.38,58,0.69
OLLI_JOKINEN,20092010,0.16,0.54,168.18,286,0.57,0,0.5,0,0,0
SCOTTIE_UPSHALL,20102011,0.21,0.55,168.06,186,0.56,0,0.5,0,0,0
BRANDON_DUBINSKY,20082009,0.18,0.54,168.02,240,0.56,0.18,0.54,15.63,-17,0.45
ALEXANDER_RADULOV,20072008,0.19,0.55,167.95,278,0.58,0.19,0.55,12.04,10,0.54
COREY_PERRY,20092010,0.13,0.53,167.86,317,0.56,0,0.5,0,0,0
ALEX_OVECHKIN,20132014,0.22,0.55,167.81,273,0.59,0,0.5,0,0,0
PETER_REGIN,20092010,0.28,0.57,167.8,272,0.61,0.28,0.57,17.11,2,0.51
JIRI_HUDLER,20072008,0.24,0.56,167.5,481,0.67,0.24,0.56,43.51,169,0.73
ANDREI_KOSTITSYN,20082009,0.2,0.55,167.47,245,0.57,0.2,0.55,7.81,3,0.52
RICK_NASH,20132014,0.24,0.56,167.04,249,0.59,0.24,0.56,62.09,39,0.54
SHAWN_THORNTON,20082009,0.36,0.59,166.88,68,0.54,0.36,0.59,20.73,-2,0.49
PAVEL_DATSYUK,20132014,0.32,0.58,166.55,231,0.61,0.32,0.58,23.29,25,0.59
KYLE_WELLWOOD,20092010,0.24,0.56,166.48,190,0.57,0.24,0.56,34.58,38,0.57
JOHAN_FRANZEN,20102011,0.17,0.54,166.33,329,0.59,0.17,0.54,16.93,47,0.62
PATRICK_SHARP,20092010,0.17,0.54,166.19,559,0.64,0.17,0.54,48.61,142,0.62
JOHAN_FRANZEN,20112012,0.18,0.55,166.14,467,0.63,0.18,0.55,9.73,35,0.66
BRIAN_GIONTA,20052006,0.15,0.54,165.74,403,0.59,0.15,0.54,18.65,31,0.56
MARIAN_HOSSA,20102011,0.18,0.55,165.46,165,0.55,0.18,0.55,15.75,9,0.53
MIKE_MODANO,20082009,0.16,0.54,165.14,207,0.55,0,0.5,0,0,0
TRENT_HUNTER,20082009,0.24,0.56,165.1,177,0.56,0,0.5,0,0,0
RICK_NASH,20082009,0.15,0.54,165.02,238,0.55,0.15,0.54,8.04,0,0.5
PAVEL_DATSYUK,20052006,0.18,0.54,164.64,589,0.66,0.18,0.54,13.37,55,0.68
CLAUDE_GIROUX,20112012,0.13,0.53,164.64,388,0.58,0.13,0.53,20.51,28,0.54
ANDY_MCDONALD,20102011,0.21,0.55,164.56,337,0.61,0,0.5,0,0,0
SEAN_BERGENHEIM,20112012,0.24,0.56,164.49,93,0.53,0.24,0.56,19.08,19,0.56
RICK_DIPIETRO,20072008,0.07,0.52,164.4,-76,0.49,0,0.5,0,0,0
VACLAV_PROSPAL,20072008,0.15,0.54,164.23,260,0.56,0.15,0.54,30.16,33,0.54
JONATHAN_TOEWS,20092010,0.16,0.54,164.2,558,0.64,0.16,0.54,54.01,101,0.58
JAKUB_VORACEK,20092010,0.19,0.55,163.94,137,0.54,0,0.5,0,0,0
MIROSLAV_SATAN,20062007,0.17,0.54,163.81,183,0.55,0.17,0.54,8.11,8,0.54
KRISTIAN_HUSELIUS,20062007,0.19,0.55,163.65,288,0.58,0.19,0.55,11.68,8,0.53
RYAN_O'REILLY,20132014,0.16,0.54,163.55,90,0.52,0.16,0.54,12.29,0,0.5
MICHAEL_GRABNER,20102011,0.21,0.55,163.33,12,0.5,0,0.5,0,0,0
JASON_POMINVILLE,20092010,0.14,0.54,162.83,227,0.55,0.16,0.54,13.28,13,0.54
RAY_WHITNEY,20082009,0.15,0.54,162.79,457,0.6,0.15,0.54,36.18,112,0.62
TAYLOR_HALL,20122013,0.26,0.57,162.6,155,0.56,0,0.5,0,0,0
LUC_ROBITAILLE,20032004,0.29,0.57,162.54,295,0.63,0,0.5,0,0,0
SEAN_BERGENHEIM,20082009,0.26,0.56,162.41,-107,0.46,0,0.5,0,0,0
BRIAN_ROLSTON,20072008,0.15,0.54,162.38,192,0.54,0.2,0.55,19.3,59,0.65
COREY_PERRY,20082009,0.15,0.54,162.36,574,0.63,0.15,0.54,32.03,40,0.55
VACLAV_PROSPAL,20092010,0.15,0.54,162.26,295,0.57,0,0.5,0,0,0
DEREK_ROY,20062007,0.17,0.54,162.04,46,0.51,0.17,0.54,32.61,-22,0.47
MATT_COOKE,20062007,0.2,0.55,161.83,-99,0.47,0,0.5,0,0,0
CARL_HAGELIN,20112012,0.26,0.57,161.09,101,0.54,0.26,0.57,52.55,17,0.52
RYAN_SHANNON,20102011,0.24,0.56,161.04,102,0.54,0,0.5,0,0,0
PAUL_STASTNY,20132014,0.2,0.55,160.59,106,0.53,0.2,0.55,15.92,2,0.51
VIKTOR_STALBERG,20102011,0.28,0.57,160.5,219,0.6,0.28,0.57,16.69,-12,0.45
ALEX_STEEN,20092010,0.22,0.55,160.23,101,0.53,0,0.5,0,0,0
VINCENT_LECAVALIER,20082009,0.14,0.53,159.99,286,0.56,0,0.5,0,0,0
ANTOINE_VERMETTE,20112012,0.16,0.54,159.9,134,0.53,0.12,0.53,24.13,-48,0.44
JOCHEN_HECHT,20072008,0.16,0.54,159.65,-48,0.49,0,0.5,0,0,0
PATRICK_KANE,20092010,0.15,0.54,159.65,652,0.65,0.15,0.54,42.2,139,0.62
DUSTIN_BROWN,20092010,0.15,0.54,159.21,195,0.55,0.15,0.54,11.87,-11,0.47
DUSTIN_BROWN,20062007,0.16,0.54,159.1,176,0.54,0,0.5,0,0,0
MICHAEL_RYDER,20082009,0.21,0.55,159.01,335,0.61,0.21,0.55,25.49,56,0.61
JANNIK_HANSEN,20102011,0.2,0.55,158.84,-156,0.45,0.38,0.59,98.29,2,0.5
PAVOL_DEMITRA,20082009,0.2,0.55,158.48,236,0.57,0.2,0.55,13.52,22,0.58
PATRICK_KANE,20102011,0.16,0.54,158.33,460,0.62,0.16,0.54,16.52,33,0.58
MIKKO_KOIVU,20072008,0.21,0.55,158.21,50,0.52,0.21,0.55,18.54,34,0.59
ALEX_OVECHKIN,20122013,0.22,0.55,158.08,193,0.57,0.22,0.55,26.29,53,0.61
TONY_AMONTE,20052006,0.19,0.55,158.07,168,0.55,0.19,0.55,15.12,12,0.54
NICKLAS_BACKSTROM,20122013,0.24,0.56,157.82,98,0.54,0.24,0.56,27.01,17,0.54
PHIL_KESSEL,20072008,0.19,0.55,157.68,211,0.56,0.19,0.55,7.94,13,0.58
PHIL_KESSEL,20082009,0.19,0.55,157.68,167,0.55,0.19,0.55,24.86,22,0.54
MARTIN_HAVLAT,20102011,0.15,0.54,157.58,150,0.54,0,0.5,0,0,0
TRAVIS_ZAJAC,20102011,0.15,0.54,157.43,197,0.55,0,0.5,0,0,0
JASON_POMINVILLE,20082009,0.13,0.53,157.06,134,0.53,0,0.5,0,0,0
JANNIK_HANSEN,20112012,0.2,0.55,156.97,-172,0.45,0.2,0.55,12.38,8,0.53
EVGENI_MALKIN,20092010,0.15,0.54,156.95,448,0.6,0.15,0.54,28.39,114,0.65
LADISLAV_NAGY,20022003,0.29,0.57,156.73,209,0.6,0,0.5,0,0,0
RYAN_SMYTH,20092010,0.17,0.54,156.49,379,0.6,0.17,0.54,14.04,27,0.58
CHAD_LAROSE,20082009,0.19,0.55,156.34,-20,0.49,0.19,0.55,43.83,-10,0.49
ALEXEI_YASHIN,20052006,0.15,0.54,155.76,531,0.63,0,0.5,0,0,0
JASON_ARNOTT,20072008,0.15,0.54,155.46,402,0.6,0.15,0.54,7.53,-7,0.46
EVANDER_KANE,20132014,0.21,0.55,155.4,90,0.53,0,0.5,0,0,0
LOUI_ERIKSSON,20112012,0.14,0.53,155.32,90,0.52,0,0.5,0,0,0
ANDY_HILBERT,20062007,0.25,0.56,155.24,-81,0.47,0.25,0.56,6.25,-9,0.41
JAROMIR_JAGR,20032004,0.21,0.55,155.07,231,0.58,0,0.5,0,0,0
TYLER_KENNEDY,20112012,0.25,0.56,154.99,258,0.6,0.25,0.56,12.87,1,0.5
MICHAEL_FROLIK,20132014,0.22,0.55,154.39,29,0.51,0,0.5,0,0,0
BRAD_MARCHAND,20102011,0.19,0.55,154.37,-67,0.48,0.19,0.55,59.1,0,0.5
SIDNEY_CROSBY,20122013,0.27,0.57,154.34,278,0.62,0.27,0.57,67.96,113,0.61
RYANE_CLOWE,20082009,0.17,0.54,154.21,444,0.62,0.17,0.54,15.25,59,0.67
STEVE_DOWNIE,20112012,0.19,0.55,154.03,212,0.57,0,0.5,0,0,0
JASON_SPEZZA,20112012,0.13,0.53,153.93,340,0.57,0.13,0.53,13.73,53,0.62
JUSSI_JOKINEN,20102011,0.18,0.54,153.9,150,0.54,0,0.5,0,0,0
DANIEL_ALFREDSSON,20102011,0.22,0.55,153.81,8,0.5,0,0.5,0,0,0
DANIEL_SEDIN,20022003,0.39,0.6,153.75,193,0.62,0.39,0.6,26.37,42,0.65
LUC_ROBITAILLE,20052006,0.29,0.57,153.7,266,0.63,0,0.5,0,0,0
JASON_BLAKE,20102011,0.19,0.55,153.63,-9,0.5,0.19,0.55,11.57,-2,0.49
RYAN_GETZLAF,20092010,0.15,0.54,153.37,259,0.56,0,0.5,0,0,0
PATRICK_MARLEAU,20092010,0.11,0.53,153.29,213,0.54,0.11,0.53,26.92,57,0.56
MIKAEL_SAMUELSSON,20072008,0.2,0.55,153.28,515,0.66,0.21,0.55,52.56,181,0.68
SERGEI_SAMSONOV,20052006,0.18,0.55,153.23,398,0.62,0.19,0.55,35.75,78,0.6
DUSTIN_PENNER,20062007,0.21,0.55,153.2,348,0.62,0.21,0.55,39.13,133,0.68
LOUI_ERIKSSON,20072008,0.27,0.57,152.86,211,0.59,0.27,0.57,52.85,8,0.51
ERIC_FEHR,20092010,0.26,0.57,152.79,134,0.56,0.26,0.57,16.73,33,0.63
OLLI_JOKINEN,20072008,0.12,0.53,152.48,319,0.56,0,0.5,0,0,0
DAN_BOYLE,20082009,0.12,0.53,152.44,633,0.62,0.12,0.53,12.06,89,0.71
TOM_WANDELL,20102011,0.3,0.57,152.41,-48,0.48,0,0.5,0,0,0
SHEA_WEBER,20112012,0.11,0.53,152.34,48,0.51,0.11,0.53,22.25,35,0.54
NATHAN_GERBE,20102011,0.26,0.57,152.32,181,0.58,0.26,0.57,18.14,-5,0.48
TOMAS_TATAR,20132014,0.28,0.57,152.27,273,0.62,0.28,0.57,14.09,27,0.63
PAUL_STASTNY,20072008,0.17,0.54,152.26,230,0.57,0.17,0.54,20.37,-38,0.42
JUSTIN_WILLIAMS,20032004,0.27,0.57,152.12,199,0.59,0,0.5,0,0,0
ANDREW_LADD,20132014,0.18,0.55,151.97,129,0.54,0,0.5,0,0,0
VACLAV_PROSPAL,20062007,0.15,0.54,151.47,356,0.59,0.15,0.54,10.1,49,0.68
JORDAN_STAAL,20062007,0.2,0.55,151.38,-200,0.43,0.2,0.55,9.25,-23,0.38
SEAN_BERGENHEIM,20092010,0.24,0.56,151.14,-79,0.47,0,0.5,0,0,0
BRAD_RICHARDSON,20112012,0.3,0.57,151,102,0.55,0.3,0.57,22.06,21,0.57
RAY_WHITNEY,20062007,0.15,0.54,150.81,494,0.62,0,0.5,0,0,0
MARKUS_NASLUND,20022003,0.25,0.56,150.7,291,0.62,0.25,0.56,26.04,50,0.62
PATRICK_KANE,20082009,0.15,0.54,150.41,513,0.63,0.15,0.54,25.87,76,0.61
JASON_SPEZZA,20102011,0.16,0.54,150.32,100,0.53,0,0.5,0,0,0
ALES_KOTALIK,20082009,0.19,0.55,150.02,185,0.56,0,0.5,0,0,0
ANZE_KOPITAR,20122013,0.22,0.56,149.98,312,0.61,0.22,0.56,58.45,22,0.52
PETER_FORSBERG,20052006,0.19,0.55,149.94,481,0.65,0.19,0.55,13.96,23,0.58
PATRICK_MARLEAU,20102011,0.12,0.53,149.82,334,0.57,0.17,0.54,50.94,111,0.59
ANDREW_LADD,20062007,0.3,0.58,149.34,241,0.62,0,0.5,0,0,0
JASON_POMINVILLE,20112012,0.13,0.53,149.31,58,0.51,0,0.5,0,0,0
SCOTT_WALKER,20062007,0.17,0.54,149,352,0.6,0,0.5,0,0,0
MIKKO_KOIVU,20122013,0.22,0.56,148.92,259,0.6,0.22,0.56,14.57,7,0.53
TEDDY_PURCELL,20112012,0.16,0.54,148.78,155,0.54,0,0.5,0,0,0
TOMAS_FLEISCHMANN,20112012,0.14,0.53,148.75,257,0.56,0.14,0.53,11.43,-2,0.49
FRANS_NIELSEN,20132014,0.26,0.56,148.6,86,0.54,0,0.5,0,0,0
OWEN_NOLAN,20022003,0.28,0.57,148.5,92,0.54,0.28,0.57,20.97,-6,0.48
ALEX_KOVALEV,20072008,0.13,0.53,148.44,213,0.55,0.13,0.53,23.62,69,0.6
PATRICK_THORESEN,20062007,0.32,0.58,148.31,5,0.5,0,0.5,0,0,0
MIKE_RIBEIRO,20062007,0.2,0.55,147.92,501,0.66,0.2,0.55,12.46,40,0.66
TROY_BROUWER,20082009,0.21,0.55,147.67,255,0.59,0.21,0.55,26.05,43,0.59
BRIAN_BOYLE,20102011,0.17,0.54,147.63,-90,0.47,0.17,0.54,11.3,7,0.53
JORDAN_STAAL,20112012,0.17,0.54,147.24,143,0.54,0.17,0.54,14.03,-13,0.46
JONATHAN_TOEWS,20122013,0.25,0.56,147.13,265,0.61,0.25,0.56,83.32,154,0.62
BRIAN_WILLSIE,20062007,0.2,0.55,147.06,-93,0.47,0,0.5,0,0,0
SAM_GAGNER,20092010,0.19,0.55,146.97,178,0.56,0,0.5,0,0,0
FRANS_NIELSEN,20082009,0.2,0.55,146.92,111,0.54,0,0.5,0,0,0
DANIEL_ALFREDSSON,20122013,0.22,0.56,146.9,185,0.57,0.22,0.56,31.12,26,0.55
VLADIMIR_SOBOTKA,20132014,0.3,0.57,146.65,122,0.56,0.3,0.57,21.7,47,0.66
JAMIE_BENN,20102011,0.17,0.54,146.53,21,0.51,0,0.5,0,0,0
JUSSI_JOKINEN,20112012,0.14,0.54,146.43,174,0.54,0,0.5,0,0,0
JAMIE_BENN,20092010,0.18,0.54,146.32,216,0.57,0,0.5,0,0,0
MARTIN_HANZAL,20092010,0.15,0.54,145.98,49,0.51,0.15,0.54,15.63,-1,0.5
RYAN_JOHANSEN,20132014,0.26,0.56,145.9,175,0.58,0.26,0.56,21.12,24,0.57
SIMON_GAGNE,20062007,0.13,0.53,145.74,241,0.55,0,0.5,0,0,0
NATHAN_HORTON,20052006,0.17,0.54,145.73,335,0.6,0,0.5,0,0,0
TRAVIS_MOEN,20062007,0.21,0.55,145.64,-160,0.44,0.21,0.55,42.83,-17,0.48
ALEX_BURROWS,20072008,0.18,0.55,145.51,-271,0.41,0,0.5,0,0,0
ALEX_KOVALEV,20082009,0.13,0.53,145.44,204,0.55,0.13,0.53,7.65,23,0.6
TYLER_TOFFOLI,20132014,0.29,0.57,145.44,262,0.63,0.29,0.57,58.24,66,0.58
SHEAN_DONOVAN,20052006,0.25,0.56,145.43,39,0.52,0.25,0.56,9.68,-7,0.45
MIKAEL_SAMUELSSON,20052006,0.23,0.56,145.35,435,0.67,0.23,0.56,13.87,47,0.69
JEFF_CARTER,20092010,0.13,0.53,145.26,316,0.57,0.13,0.53,20.72,41,0.56
KYLE_OKPOSO,20082009,0.19,0.55,145.17,77,0.52,0,0.5,0,0,0
JASON_POMINVILLE,20072008,0.13,0.53,145.11,152,0.53,0,0.5,0,0,0
NIKOLAI_ZHERDEV,20062007,0.2,0.55,145.06,295,0.6,0,0.5,0,0,0
BRANDON_DUBINSKY,20112012,0.18,0.54,145,63,0.52,0.18,0.54,16.01,-3,0.49
NIKOLAI_ZHERDEV,20052006,0.17,0.54,144.64,203,0.56,0,0.5,0,0,0
TRENT_HUNTER,20092010,0.21,0.55,144.48,216,0.58,0,0.5,0,0,0
STEVE_DOWNIE,20092010,0.18,0.55,144.48,233,0.57,0,0.5,0,0,0
BLAKE_COMEAU,20102011,0.16,0.54,144.48,-105,0.47,0,0.5,0,0,0
MATT_DUCHENE,20112012,0.21,0.55,144.32,202,0.57,0,0.5,0,0,0
JAROMIR_JAGR,20132014,0.24,0.56,144.19,236,0.6,0.24,0.56,0.47,0,0.5
TYLER_KENNEDY,20092010,0.25,0.56,144.12,111,0.55,0.25,0.56,20.5,36,0.61
DARREN_HELM,20102011,0.18,0.54,143.96,-128,0.46,0.18,0.54,19.86,-23,0.45
VIKTOR_KOZLOV,20062007,0.16,0.54,143.89,37,0.51,0.16,0.54,8.18,25,0.62
PATRICE_BERGERON,20082009,0.19,0.55,143.73,52,0.52,0.19,0.55,20.81,3,0.51
TRENT_HUNTER,20032004,0.28,0.57,143.72,189,0.59,0.28,0.57,5.32,10,0.63
CHRIS_KUNITZ,20132014,0.2,0.55,143.72,350,0.62,0.2,0.55,30.34,69,0.61
MARTIN_ST. LOUIS,20092010,0.11,0.53,143.7,332,0.56,0,0.5,0,0,0
ERIC_FEHR,20132014,0.3,0.58,143.69,-33,0.48,0,0.5,0,0,0
