player,season,beta,prob,ppm,pm,fp,beta.po,prob.po,ppm.po,pm.po,fp.po,beta.avg,prob.avg,ppm.avg,pm.avg,fp.avg
KENT_HUSKINS,20072008,-0.18,0.45,-167.47,8,0.5,-0.18,0.45,-10.91,-22,0.41,-0.18,0.46,-175.09,-14,0.5
CORY_STILLMAN,20052006,-0.13,0.47,-167.57,187,0.54,-0.13,0.47,-57.51,55,0.53,-0.13,0.47,-224.09,242,0.54
NOLAN_PRATT,20052006,-0.14,0.46,-167.63,-197,0.46,-0.14,0.46,-10.15,-8,0.47,-0.14,0.46,-178.19,-205,0.46
KRISTIAN_HUSELIUS,20052006,-0.17,0.46,-167.7,106,0.53,-0.17,0.46,-13.29,31,0.6,-0.17,0.46,-178.63,137,0.53
BRIAN_LASHOFF,20122013,-0.36,0.41,-167.9,-171,0.41,-0.36,0.41,-16.81,-12,0.44,-0.34,0.42,-172.47,-183,0.41
WILLIE_MITCHELL,20062007,-0.15,0.46,-167.91,-199,0.46,-0.15,0.46,-32.44,-49,0.44,-0.13,0.47,-175.6,-248,0.45
JOHN_ERSKINE,20082009,-0.21,0.45,-167.99,3,0.5,-0.21,0.45,-45.22,-11,0.49,-0.21,0.45,-207.57,-8,0.5
JEFF_SCHULTZ,20112012,-0.23,0.44,-168.03,-191,0.44,-0.23,0.44,-31.72,-68,0.38,-0.23,0.44,-204.88,-259,0.43
JAMES_REIMER,20102011,-0.08,0.48,-168.12,-329,0.46,0,0.5,0,0,0,-0.08,0.48,-153.66,-329,0.46
TOM_GILBERT,20072008,-0.1,0.47,-168.25,-295,0.45,0,0.5,0,0,0,-0.1,0.47,-169.22,-295,0.45
SAMI_SALO,20092010,-0.13,0.47,-168.62,-46,0.49,-0.13,0.47,-31.41,15,0.52,-0.13,0.47,-200.18,-31,0.49
CHRIS_PHILLIPS,20082009,-0.11,0.47,-168.69,-261,0.46,0,0.5,0,0,0,-0.11,0.47,-171.77,-261,0.46
JIMMY_HOWARD,20102011,-0.05,0.49,-168.97,471,0.54,-0.05,0.49,-35.06,37,0.51,-0.05,0.49,-194.14,508,0.53
BRYAN_ALLEN,20102011,-0.13,0.47,-169.34,-291,0.44,0,0.5,0,0,0,-0.13,0.47,-168.7,-291,0.44
RANDY_JONES,20092010,-0.22,0.45,-169.45,43,0.51,-0.22,0.45,-15.88,0,0.5,-0.22,0.45,-186.78,43,0.51
PAVOL_DEMITRA,20062007,-0.14,0.47,-169.93,35,0.51,-0.14,0.47,-11.36,-4,0.49,-0.14,0.46,-183.45,31,0.51
SAMI_SALO,20072008,-0.13,0.47,-169.93,-36,0.49,0,0.5,0,0,0,-0.13,0.47,-169.87,-36,0.49
LADISLAV_SMID,20122013,-0.19,0.45,-170.04,-410,0.38,0,0.5,0,0,0,-0.19,0.45,-168.93,-410,0.38
MIKE_EASTWOOD,20032004,-0.3,0.42,-170.19,-431,0.31,0,0.5,0,0,0,-0.31,0.42,-170.9,-431,0.31
MARK_STUART,20132014,-0.18,0.45,-170.35,-349,0.41,0,0.5,0,0,0,-0.18,0.45,-171.59,-349,0.41
FRANCIS_BOUILLON,20052006,-0.13,0.47,-170.6,-121,0.48,-0.13,0.47,-16.96,2,0.5,-0.13,0.47,-184.39,-119,0.48
BRANISLAV_MEZEI,20072008,-0.22,0.44,-171.87,-228,0.43,0,0.5,0,0,0,-0.22,0.44,-171.81,-228,0.43
DOUGLAS_MURRAY,20132014,-0.32,0.42,-171.88,-281,0.37,-0.32,0.42,-12.58,-33,0.29,-0.32,0.42,-185.36,-314,0.36
JONATHAN_ERICSSON,20102011,-0.14,0.47,-172.02,111,0.52,-0.14,0.47,-27.19,0,0.5,-0.13,0.47,-192.64,111,0.52
ROSTISLAV_KLESLA,20102011,-0.16,0.46,-172.06,-494,0.39,-0.16,0.46,-10.07,-15,0.44,-0.16,0.46,-188.91,-509,0.39
GREGORY_CAMPBELL,20112012,-0.2,0.45,-172.17,-337,0.4,-0.2,0.45,-11.51,-16,0.43,-0.19,0.45,-179.71,-353,0.41
LADISLAV_SMID,20092010,-0.19,0.45,-172.54,-290,0.42,0,0.5,0,0,0,-0.19,0.45,-171.42,-290,0.42
CRAIG_RIVET,20092010,-0.14,0.47,-172.55,-84,0.48,-0.14,0.47,-11.02,-16,0.45,-0.13,0.47,-178.39,-100,0.48
JAY_MCCLEMENT,20122013,-0.27,0.43,-173.19,-536,0.29,-0.27,0.43,-24.18,-89,0.25,-0.28,0.43,-204.89,-625,0.29
SAMI_SALO,20112012,-0.13,0.47,-173.45,232,0.54,-0.13,0.47,-11.72,-17,0.45,-0.13,0.47,-185.31,215,0.54
MATT_JONES,20072008,-0.3,0.43,-173.72,-266,0.39,0,0.5,0,0,0,-0.29,0.43,-170.51,-266,0.39
CALE_HULSE,20032004,-0.23,0.44,-173.98,-233,0.42,0,0.5,0,0,0,-0.23,0.44,-175.55,-233,0.42
JANNE_NIINIMAA,20052006,-0.16,0.46,-174.85,-182,0.46,-0.16,0.46,-8.63,26,0.62,-0.16,0.46,-182.82,-156,0.47
JARED_COWEN,20112012,-0.13,0.47,-174.93,-232,0.46,-0.13,0.47,-15.8,6,0.51,-0.13,0.47,-191.21,-226,0.46
PHILIPPE_BOUCHER,20062007,-0.12,0.47,-174.99,204,0.53,-0.12,0.47,-13.77,12,0.53,-0.12,0.47,-187.84,216,0.53
NICK_SCHULTZ,20122013,-0.21,0.45,-175.29,-289,0.41,0,0.5,0,0,0,-0.21,0.45,-175.08,-289,0.41
SAMI_SALO,20052006,-0.14,0.46,-176.04,-142,0.47,0,0.5,0,0,0,-0.14,0.46,-174.64,-142,0.47
HAL_GILL,20072008,-0.12,0.47,-176.08,-500,0.41,-0.12,0.47,-40.31,-154,0.38,-0.12,0.47,-212.94,-654,0.41
RYAN_WHITNEY,20102011,-0.22,0.45,-176.59,-108,0.47,0,0.5,0,0,0,-0.22,0.44,-181.66,-108,0.47
JOHNNY_ODUYA,20112012,-0.12,0.47,-176.63,-170,0.47,-0.12,0.47,-15.65,39,0.58,-0.12,0.47,-194.43,-131,0.48
ALEXEI_ZHITNIK,20062007,-0.1,0.47,-176.73,-185,0.47,-0.1,0.47,-8.15,-4,0.49,-0.1,0.47,-187.29,-189,0.47
BRENT_SOPEL,20052006,-0.12,0.47,-176.85,-96,0.48,0,0.5,0,0,0,-0.12,0.47,-173.21,-96,0.48
OLLI_JOKINEN,20062007,-0.11,0.47,-177,202,0.53,0,0.5,0,0,0,-0.11,0.47,-173.92,202,0.53
TIM_GLEASON,20092010,-0.15,0.46,-177.05,-279,0.44,0,0.5,0,0,0,-0.15,0.46,-178.76,-279,0.44
CRAIG_RIVET,20072008,-0.14,0.47,-177.1,244,0.55,-0.14,0.47,-33.33,76,0.58,-0.13,0.47,-204.49,320,0.55
RYAN_PARENT,20082009,-0.32,0.42,-177.18,-242,0.39,-0.32,0.42,-32.13,-10,0.48,-0.31,0.42,-205.45,-252,0.4
TONI_LYDMAN,20092010,-0.16,0.46,-177.18,-88,0.48,-0.16,0.46,-24.47,-39,0.44,-0.16,0.46,-204.69,-127,0.48
KARI_LEHTONEN,20062007,-0.05,0.49,-177.24,-33,0.5,-0.05,0.49,-5.15,-49,0.38,-0.05,0.49,-179.18,-82,0.49
JONAS_HILLER,20092010,-0.06,0.49,-177.48,-334,0.47,0,0.5,0,0,0,-0.06,0.49,-172.03,-334,0.47
NIKLAS_HJALMARSSON,20132014,-0.18,0.46,-177.65,-182,0.45,-0.18,0.46,-64.02,-163,0.39,-0.18,0.45,-247.43,-345,0.44
MARK_FISTRIC,20102011,-0.25,0.44,-177.69,-236,0.42,0,0.5,0,0,0,-0.26,0.44,-178.09,-236,0.42
BRIAN_SUTHERBY,20052006,-0.19,0.45,-178.1,-350,0.41,0,0.5,0,0,0,-0.19,0.45,-178.09,-350,0.41
PATRICK_MARLEAU,20052006,-0.13,0.47,-178.38,326,0.56,-0.13,0.47,-23.48,35,0.55,-0.14,0.47,-206.86,361,0.56
ANTTI_NIEMI,20132014,-0.08,0.48,-178.67,295,0.53,-0.08,0.48,-19.83,-8,0.49,-0.09,0.48,-234.38,287,0.53
MARC-EDOUARD_VLASIC,20062007,-0.13,0.47,-178.71,31,0.51,-0.13,0.47,-25.05,-33,0.46,-0.13,0.47,-206.36,-2,0.5
JEFF_HALPERN,20032004,-0.25,0.44,-179.07,-370,0.37,0,0.5,0,0,0,-0.25,0.44,-180.1,-370,0.37
RUSLAN_SALEI,20052006,-0.13,0.47,-179.11,-178,0.47,-0.13,0.47,-38.4,12,0.51,-0.12,0.47,-211,-166,0.48
KURT_SAUER,20072008,-0.23,0.44,-179.52,-360,0.39,-0.23,0.44,-36.77,-138,0.29,-0.24,0.44,-225.77,-498,0.37
JASON_STRUDWICK,20102011,-0.31,0.42,-179.61,-313,0.36,0,0.5,0,0,0,-0.32,0.42,-180.71,-313,0.36
AARON_MILLER,20072008,-0.23,0.44,-179.62,-316,0.4,0,0.5,0,0,0,-0.23,0.44,-181.01,-316,0.4
JOE_CORVO,20062007,-0.15,0.46,-179.96,150,0.53,-0.15,0.46,-46.85,111,0.59,-0.14,0.46,-217.64,261,0.54
GLEN_WESLEY,20072008,-0.16,0.46,-180.23,-295,0.44,0,0.5,0,0,0,-0.16,0.46,-181.32,-295,0.44
AARON_WARD,20082009,-0.17,0.46,-180.29,-227,0.45,-0.17,0.46,-28.7,-59,0.41,-0.17,0.46,-211.4,-286,0.44
PAVEL_KUBINA,20102011,-0.13,0.47,-180.29,262,0.55,-0.13,0.47,-15.99,-26,0.45,-0.13,0.47,-192.1,236,0.54
MARTIN_SKOULA,20092010,-0.24,0.44,-180.32,-58,0.48,-0.24,0.44,-13.44,-7,0.47,-0.24,0.44,-195.21,-65,0.48
JOSH_GORGES,20122013,-0.2,0.45,-180.34,-157,0.46,-0.2,0.45,-21.22,-63,0.35,-0.2,0.45,-201.75,-220,0.45
ALEXEI_ZHITNIK,20052006,-0.13,0.47,-180.4,-87,0.48,0,0.5,0,0,0,-0.13,0.47,-184.2,-87,0.48
BRAD_RICHARDS,20052006,-0.11,0.47,-180.66,371,0.56,-0.11,0.47,-13.42,0,0.5,-0.11,0.47,-192.59,371,0.55
MATT_GREENE,20102011,-0.17,0.46,-180.92,-214,0.45,-0.17,0.46,-17.85,-42,0.4,-0.17,0.46,-196.74,-256,0.44
DAVE_SCATCHARD,20052006,-0.21,0.45,-181.12,-100,0.47,0,0.5,0,0,0,-0.21,0.45,-181.05,-100,0.47
KEVIN_KLEIN,20112012,-0.16,0.46,-181.12,-488,0.39,-0.16,0.46,-28.48,-103,0.36,-0.16,0.46,-210.03,-591,0.39
TIM_TAYLOR,20052006,-0.22,0.45,-181.57,-224,0.43,-0.22,0.45,-11.51,-6,0.47,-0.22,0.45,-193.84,-230,0.44
KAREL_RACHUNEK,20072008,-0.25,0.44,-181.69,238,0.58,0,0.5,0,0,0,-0.26,0.44,-188.09,238,0.58
MARTIN_SKOULA,20032004,-0.27,0.43,-181.86,-26,0.49,0,0.5,0,0,0,-0.28,0.43,-183.39,-26,0.49
DERYK_ENGELLAND,20102011,-0.24,0.44,-182.13,-59,0.48,0,0.5,0,0,0,-0.26,0.43,-196.73,-59,0.48
ANDREW_FERENCE,20132014,-0.18,0.46,-182.17,-471,0.38,-0.18,0.46,-0.89,0,0.5,-0.18,0.46,-183.18,-471,0.39
SHELDON_SOURAY,20062007,-0.1,0.47,-182.41,-15,0.5,0,0.5,0,0,0,-0.1,0.48,-176.71,-15,0.5
BRYAN_ALLEN,20092010,-0.13,0.47,-182.49,-594,0.39,0,0.5,0,0,0,-0.13,0.47,-181.96,-594,0.39
KEITH_AULIE,20122013,-0.34,0.41,-182.51,-121,0.44,0,0.5,0,0,0,-0.34,0.41,-182.54,-121,0.44
FILIP_KUBA,20052006,-0.15,0.46,-182.79,-143,0.47,0,0.5,0,0,0,-0.15,0.46,-182.64,-143,0.47
MATTIAS_NORSTROM,20032004,-0.26,0.43,-182.87,-259,0.41,0,0.5,0,0,0,-0.27,0.43,-183.8,-259,0.41
KEITH_BALLARD,20072008,-0.12,0.47,-182.91,-523,0.42,0,0.5,0,0,0,-0.11,0.47,-178.57,-523,0.42
ANDREW_MACDONALD,20122013,-0.17,0.46,-183.02,-236,0.45,-0.17,0.46,-15.41,-19,0.45,-0.18,0.46,-205.61,-255,0.45
SHANE_O'BRIEN,20082009,-0.2,0.45,-183.36,-138,0.46,-0.2,0.45,-18.18,-21,0.44,-0.2,0.45,-205.9,-159,0.46
MIKE_MOTTAU,20082009,-0.15,0.46,-183.39,184,0.54,-0.15,0.46,-16.67,-47,0.39,-0.15,0.46,-201.64,137,0.53
LUCA_SBISA,20112012,-0.14,0.46,-183.8,-196,0.46,0,0.5,0,0,0,-0.15,0.46,-187.7,-196,0.46
SAMI_SALO,20022003,-0.29,0.43,-183.82,-124,0.45,-0.29,0.43,-30.4,-41,0.4,-0.29,0.43,-215.88,-165,0.44
STEVE_EMINGER,20082009,-0.14,0.47,-183.83,-170,0.47,0,0.5,0,0,0,-0.13,0.47,-180.47,-170,0.47
DUNCAN_KEITH,20112012,-0.1,0.48,-184.18,189,0.53,-0.1,0.48,-17.59,78,0.61,-0.1,0.47,-205.98,267,0.53
MARK_MESSIER,20032004,-0.3,0.43,-184.3,-77,0.47,0,0.5,0,0,0,-0.3,0.43,-182.6,-77,0.47
MATT_IRWIN,20132014,-0.24,0.44,-184.31,49,0.52,0,0.5,0,0,0,-0.25,0.44,-195.24,49,0.52
TIM_GLEASON,20072008,-0.14,0.47,-184.63,-186,0.47,0,0.5,0,0,0,-0.13,0.47,-180.31,-186,0.47
PAVEL_KUBINA,20052006,-0.13,0.47,-184.65,55,0.51,-0.13,0.47,-13,6,0.52,-0.13,0.47,-193.43,61,0.51
SHANE_DOAN,20052006,-0.14,0.46,-184.81,172,0.53,0,0.5,0,0,0,-0.14,0.47,-183.18,172,0.53
RYAN_O'BYRNE,20122013,-0.25,0.44,-184.82,-371,0.37,-0.25,0.44,-23.93,-26,0.43,-0.25,0.44,-208.14,-397,0.38
RUSLAN_SALEI,20082009,-0.14,0.47,-184.95,-99,0.48,0,0.5,0,0,0,-0.14,0.47,-183.22,-99,0.48
CRAIG_RIVET,20052006,-0.11,0.47,-185.2,-82,0.49,-0.11,0.47,-15.23,-25,0.46,-0.11,0.47,-200.99,-107,0.49
BRYAN_MUIR,20052006,-0.14,0.47,-185.34,130,0.52,0,0.5,0,0,0,-0.14,0.46,-192.29,130,0.52
CHRISTIAN_BACKMAN,20052006,-0.15,0.46,-185.61,-58,0.49,0,0.5,0,0,0,-0.15,0.46,-187.93,-58,0.49
BRETT_CLARK,20102011,-0.13,0.47,-185.69,341,0.56,-0.13,0.47,-37.87,-45,0.46,-0.12,0.47,-213.74,296,0.54
ROSTISLAV_KLESLA,20112012,-0.15,0.46,-185.94,-498,0.4,-0.15,0.46,-42.43,-159,0.36,-0.15,0.46,-225.92,-657,0.39
SANDIS_OZOLINSH,20022003,-0.21,0.45,-186.08,-82,0.48,-0.21,0.45,-43.09,-24,0.47,-0.2,0.45,-221.06,-106,0.48
MATT_GREENE,20092010,-0.17,0.46,-186.12,-256,0.44,-0.17,0.46,-15.25,-50,0.36,-0.17,0.46,-199.31,-306,0.43
SHEA_WEBER,20062007,-0.15,0.46,-186.51,-112,0.48,-0.15,0.46,-11.78,21,0.57,-0.15,0.46,-198.35,-91,0.48
TREVOR_DALEY,20102011,-0.11,0.47,-186.64,-166,0.48,0,0.5,0,0,0,-0.11,0.47,-190.59,-166,0.48
PIERRE_TURGEON,20052006,-0.28,0.43,-186.71,89,0.53,-0.28,0.43,-11.56,-2,0.49,-0.27,0.43,-194.32,87,0.53
VYACHESLAV_KOZLOV,20062007,-0.13,0.47,-186.85,224,0.54,-0.13,0.47,-7.44,-27,0.38,-0.13,0.47,-191.06,197,0.53
DENNIS_SEIDENBERG,20082009,-0.12,0.47,-186.93,-63,0.49,-0.12,0.47,-42.02,-35,0.47,-0.13,0.47,-234.75,-98,0.49
ZBYNEK_MICHALEK,20112012,-0.16,0.46,-186.96,-161,0.47,-0.16,0.46,-16.58,-33,0.42,-0.15,0.46,-199.68,-194,0.46
DEREK_MORRIS,20092010,-0.13,0.47,-187.18,194,0.53,-0.13,0.47,-17.69,8,0.51,-0.13,0.47,-206.26,202,0.53
NICKLAS_GROSSMANN,20072008,-0.26,0.44,-187.52,-116,0.46,-0.26,0.44,-66.99,-88,0.42,-0.26,0.44,-255.25,-204,0.45
DANIEL_GIRARDI,20112012,-0.1,0.48,-187.66,-370,0.45,-0.1,0.48,-49.42,-70,0.47,-0.08,0.48,-187.84,-440,0.46
MAREK_MALIK,20052006,-0.15,0.46,-187.76,-69,0.49,-0.15,0.46,-10.21,-15,0.45,-0.15,0.46,-198.85,-84,0.48
ANDREW_MACDONALD,20132014,-0.17,0.46,-187.79,-178,0.46,-0.17,0.46,-27.07,-42,0.43,-0.18,0.46,-222.63,-220,0.46
TREVOR_DALEY,20082009,-0.13,0.47,-187.89,-204,0.46,0,0.5,0,0,0,-0.13,0.47,-189.2,-204,0.46
DANIEL_GIRARDI,20072008,-0.13,0.47,-188.06,266,0.55,-0.13,0.47,-23.28,-5,0.49,-0.13,0.47,-219.17,261,0.54
DANY_HEATLEY,20062007,-0.12,0.47,-188.11,327,0.55,-0.12,0.47,-46.67,84,0.55,-0.13,0.47,-261.12,411,0.55
MICHAL_ROZSIVAL,20072008,-0.11,0.47,-188.17,323,0.55,-0.11,0.47,-22.92,23,0.53,-0.12,0.47,-220.18,346,0.55
DREW_DOUGHTY,20082009,-0.11,0.47,-188.34,161,0.52,0,0.5,0,0,0,-0.11,0.47,-187.02,161,0.52
KYLE_MCLAREN,20052006,-0.14,0.47,-188.44,-1,0.5,-0.14,0.47,-22.65,-6,0.49,-0.13,0.47,-208.04,-7,0.5
MATTIAS_NORSTROM,20072008,-0.19,0.45,-188.66,-231,0.44,-0.19,0.45,-55.11,-110,0.41,-0.19,0.45,-250.95,-341,0.43
CHRIS_MASON,20082009,-0.07,0.48,-188.69,-316,0.47,-0.07,0.48,-15.01,12,0.51,-0.06,0.48,-191.54,-304,0.47
ROMAN_POLAK,20082009,-0.14,0.46,-188.7,-220,0.46,-0.14,0.46,-10.99,-6,0.48,-0.14,0.46,-197.78,-226,0.46
BRENDAN_WITT,20072008,-0.16,0.46,-188.91,-431,0.41,0,0.5,0,0,0,-0.16,0.46,-190.84,-431,0.41
TRAVIS_GREEN,20052006,-0.18,0.46,-188.99,-345,0.42,0,0.5,0,0,0,-0.18,0.46,-191.4,-345,0.42
JEAN-SEBASTIEN_GIGUERE,20032004,-0.12,0.47,-189.02,-104,0.48,0,0.5,0,0,0,-0.12,0.47,-187.71,-104,0.48
ONDREJ_PAVELEC,20122013,-0.08,0.48,-189.02,-2,0.5,0,0.5,0,0,0,-0.08,0.48,-184.66,-2,0.5
JOSH_GORGES,20082009,-0.13,0.47,-189.27,-269,0.45,-0.13,0.47,-10.72,-4,0.49,-0.13,0.47,-197.18,-273,0.46
MARC_METHOT,20102011,-0.15,0.46,-189.77,-380,0.43,0,0.5,0,0,0,-0.15,0.46,-191.63,-380,0.43
MARK_STUART,20072008,-0.18,0.45,-190.08,-138,0.47,-0.18,0.45,-19.64,-10,0.48,-0.18,0.45,-211.24,-148,0.47
MATT_CARLE,20062007,-0.17,0.46,-190.33,280,0.56,-0.17,0.46,-23.77,37,0.57,-0.17,0.46,-215.24,317,0.56
BRIAN_ELLIOTT,20102011,-0.07,0.48,-190.54,-246,0.48,0,0.5,0,0,0,-0.07,0.48,-185.47,-246,0.48
MICHAEL_PECA,20052006,-0.2,0.45,-190.57,-39,0.49,-0.2,0.45,-75.86,-63,0.46,-0.19,0.45,-262.08,-102,0.48
FILIP_KUBA,20102011,-0.15,0.46,-190.62,-89,0.48,0,0.5,0,0,0,-0.15,0.46,-190.46,-89,0.48
JOHN_MOORE,20112012,-0.21,0.45,-190.88,-316,0.42,0,0.5,0,0,0,-0.21,0.45,-191.21,-316,0.42
TEPPO_NUMMINEN,20052006,-0.14,0.46,-190.89,-12,0.5,-0.14,0.46,-29.38,-15,0.48,-0.16,0.46,-243.38,-27,0.5
KARI_LEHTONEN,20102011,-0.05,0.49,-191.19,-257,0.48,0,0.5,0,0,0,-0.05,0.49,-187.82,-257,0.48
CHRIS_PHILLIPS,20052006,-0.15,0.46,-191.36,-126,0.48,-0.15,0.46,-27.48,-63,0.41,-0.15,0.46,-211.69,-189,0.47
LADISLAV_SMID,20072008,-0.19,0.45,-191.36,-411,0.4,0,0.5,0,0,0,-0.19,0.45,-190.12,-411,0.4
JOHNNY_ODUYA,20102011,-0.12,0.47,-191.72,-486,0.42,0,0.5,0,0,0,-0.13,0.47,-195.09,-486,0.42
JASON_BLAKE,20062007,-0.14,0.47,-191.76,83,0.51,-0.14,0.47,-11.46,-14,0.46,-0.14,0.46,-208.62,69,0.51
MARK_STUART,20082009,-0.18,0.45,-192.15,-167,0.46,-0.18,0.45,-31.71,-24,0.47,-0.18,0.45,-225.49,-191,0.46
MIKE_MOTTAU,20072008,-0.15,0.46,-193.48,5,0.5,-0.15,0.46,-12.03,-11,0.47,-0.15,0.46,-207.14,-6,0.5
SHELDON_BROOKBANK,20112012,-0.18,0.46,-193.58,-348,0.42,0,0.5,0,0,0,-0.18,0.46,-195.29,-348,0.42
MATT_HUNWICK,20092010,-0.17,0.46,-193.74,-41,0.49,-0.17,0.46,-44.96,54,0.55,-0.17,0.46,-241.06,13,0.5
DAN_HAMHUIS,20052006,-0.12,0.47,-193.77,-201,0.47,-0.12,0.47,-10.69,-28,0.42,-0.12,0.47,-203.59,-229,0.47
ILYA_KOVALCHUK,20062007,-0.13,0.47,-193.84,399,0.56,-0.13,0.47,-7.81,-8,0.47,-0.12,0.47,-199.26,391,0.56
WILLIE_MITCHELL,20032004,-0.29,0.43,-194.22,-321,0.38,0,0.5,0,0,0,-0.29,0.43,-194.53,-321,0.38
DENNIS_SEIDENBERG,20112012,-0.11,0.47,-194.34,184,0.53,-0.11,0.47,-18.25,81,0.62,-0.1,0.47,-206.78,265,0.53
BRENT_BURNS,20052006,-0.24,0.44,-194.51,-124,0.46,0,0.5,0,0,0,-0.24,0.44,-196.6,-124,0.46
TIM_GLEASON,20122013,-0.23,0.44,-194.78,-249,0.43,0,0.5,0,0,0,-0.24,0.44,-196.96,-249,0.43
ANDREW_BRUNETTE,20062007,-0.15,0.46,-194.85,274,0.55,0,0.5,0,0,0,-0.15,0.46,-196.62,274,0.55
BRETT_CLARK,20052006,-0.14,0.46,-194.98,-25,0.5,-0.14,0.46,-28.99,-32,0.46,-0.14,0.47,-218.17,-57,0.49
RYAN_O'BYRNE,20092010,-0.25,0.44,-195.04,-255,0.42,-0.25,0.44,-43.37,-94,0.36,-0.25,0.44,-237.71,-349,0.41
JAY_HARRISON,20112012,-0.13,0.47,-195.41,-125,0.48,0,0.5,0,0,0,-0.13,0.47,-194.13,-125,0.48
ADAM_FOOTE,20082009,-0.27,0.43,-195.5,-436,0.35,0,0.5,0,0,0,-0.27,0.43,-196.07,-436,0.35
JOE_NIEUWENDYK,20052006,-0.19,0.45,-195.64,116,0.53,0,0.5,0,0,0,-0.19,0.45,-197.18,116,0.53
MURRAY_BARON,20022003,-0.37,0.41,-195.83,-254,0.38,-0.37,0.41,-36.14,-48,0.38,-0.37,0.41,-232.65,-302,0.38
BRYAN_ALLEN,20112012,-0.13,0.47,-195.86,-454,0.42,0,0.5,0,0,0,-0.13,0.47,-195.13,-454,0.42
LUKE_RICHARDSON,20032004,-0.32,0.42,-195.97,-342,0.36,0,0.5,0,0,0,-0.32,0.42,-198.16,-342,0.36
MARC-EDOUARD_VLASIC,20072008,-0.14,0.47,-196.08,-162,0.47,-0.14,0.47,-35.8,-32,0.47,-0.13,0.47,-224.67,-194,0.47
BRIAN_POTHIER,20062007,-0.13,0.47,-196.44,-213,0.47,0,0.5,0,0,0,-0.13,0.47,-202.38,-213,0.47
PETR_PRUCHA,20052006,-0.24,0.44,-196.49,110,0.53,-0.24,0.44,-12.88,16,0.57,-0.24,0.44,-210.84,126,0.54
SERGEI_BOBROVSKY,20122013,-0.11,0.47,-196.7,-150,0.48,0,0.5,0,0,0,-0.12,0.47,-214.45,-150,0.48
LADISLAV_SMID,20132014,-0.3,0.43,-197.16,-327,0.38,0,0.5,0,0,0,-0.29,0.43,-196.5,-327,0.38
ROMAN_POLAK,20092010,-0.14,0.46,-197.23,-370,0.43,0,0.5,0,0,0,-0.14,0.46,-195.35,-370,0.43
RYAN_WHITNEY,20122013,-0.35,0.41,-197.27,-136,0.44,0,0.5,0,0,0,-0.36,0.41,-199.63,-136,0.44
TEEMU_SELANNE,20052006,-0.16,0.46,-197.31,370,0.57,-0.16,0.46,-41.45,135,0.63,-0.16,0.46,-235.79,505,0.58
JEFF_FINGER,20092010,-0.38,0.41,-197.81,-188,0.41,0,0.5,0,0,0,-0.38,0.41,-198.49,-188,0.41
JAY_BOUWMEESTER,20132014,-0.15,0.46,-197.99,-8,0.5,-0.15,0.46,-22.57,10,0.52,-0.15,0.46,-212.06,2,0.5
JEAN-SEBASTIEN_GIGUERE,20072008,-0.08,0.48,-198.13,-11,0.5,-0.08,0.48,-20.74,-71,0.43,-0.09,0.48,-252.58,-82,0.49
RUSLAN_SALEI,20102011,-0.16,0.46,-198.24,-44,0.49,-0.16,0.46,-30.97,-23,0.47,-0.15,0.46,-218.96,-67,0.49
DAVE_ANDREYCHUK,20032004,-0.31,0.42,-198.31,1,0.5,-0.57,0.36,-108.21,-109,0.36,-0.36,0.41,-294.57,-108,0.47
ROMAN_POLAK,20112012,-0.16,0.46,-198.69,-232,0.45,-0.16,0.46,-24.48,-82,0.37,-0.17,0.46,-235,-314,0.44
MARCUS_RAGNARSSON,20022003,-0.33,0.42,-198.78,-105,0.46,-0.33,0.42,-40.51,-18,0.46,-0.32,0.42,-233.09,-123,0.46
ANTTI_NIEMI,20122013,-0.08,0.48,-198.86,112,0.51,-0.08,0.48,-51.25,-17,0.49,-0.09,0.48,-294.88,95,0.51
OSSI_VAANANEN,20062007,-0.22,0.44,-198.93,-12,0.5,0,0.5,0,0,0,-0.22,0.44,-197.71,-12,0.5
MIKE_WEAVER,20102011,-0.13,0.47,-199.04,-405,0.43,0,0.5,0,0,0,-0.12,0.47,-194.35,-405,0.43
SHANE_O'BRIEN,20102011,-0.16,0.46,-199.05,-385,0.42,-0.16,0.46,-27.13,-44,0.43,-0.17,0.46,-229.72,-429,0.42
BROOKS_ORPIK,20132014,-0.21,0.45,-199.19,-412,0.39,-0.21,0.45,-16.31,-16,0.45,-0.23,0.44,-235.61,-428,0.4
STEVE_STAIOS,20112012,-0.2,0.45,-200.1,-359,0.41,0,0.5,0,0,0,-0.21,0.45,-208.87,-359,0.41
CAM_BARKER,20092010,-0.21,0.45,-200.11,230,0.56,0,0.5,0,0,0,-0.2,0.45,-195.56,230,0.56
ANTERO_NIITTYMAKI,20092010,-0.09,0.48,-200.35,-326,0.46,0,0.5,0,0,0,-0.09,0.48,-202.26,-326,0.46
JOSH_GORGES,20092010,-0.13,0.47,-200.69,-504,0.42,-0.13,0.47,-54.64,-248,0.36,-0.13,0.47,-251.75,-752,0.41
ANDREW_FERENCE,20072008,-0.18,0.46,-200.77,-166,0.46,-0.18,0.46,-26.08,19,0.53,-0.18,0.46,-227,-147,0.47
BARRET_JACKMAN,20102011,-0.18,0.46,-200.92,-217,0.45,0,0.5,0,0,0,-0.18,0.45,-205.4,-217,0.45
KEITH_BALLARD,20082009,-0.12,0.47,-201.14,-110,0.48,0,0.5,0,0,0,-0.11,0.47,-196.37,-110,0.48
