player,season,beta,prob,ppm,pm,fp,beta.po,prob.po,ppm.po,pm.po,fp.po,beta.avg,prob.avg,ppm.avg,pm.avg,fp.avg
MIKE_GLUMAC,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
JAMES_WISNIEWSKI,20072008,0,0.5,0,14,0.57,0,0.5,0,0,0,0,0.5,0,14,0.57
DAN_JANCEVSKI,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
STEFAN_RUZICKA,20072008,0,0.5,0,6,0.8,0,0.5,0,0,0,0,0.5,0,6,0.8
JOAKIM_LINDSTROM,20072008,0,0.5,0,6,0.65,0,0.5,0,0,0,0,0.5,0,6,0.65
MATHIEU_ROY,20072008,0,0.5,0,-1,0.46,0,0.5,0,0,0,0,0.5,0,-1,0.46
TOMAS_KOPECKY,20072008,0,0.5,0,3,0.53,0,0.5,0,0,0,-0.02,0.5,-0.43,3,0.53
DUSTIN_BYFUGLIEN,20072008,0,0.5,0,16,0.58,0,0.5,0,0,0,0,0.5,0,16,0.58
YAN_STASTNY,20072008,0,0.5,0,-2,0.4,0,0.5,0,0,0,0,0.5,0,-2,0.4
MARK_STUART,20072008,0,0.5,0,-15,0.42,0,0.5,0,-6,0.12,0,0.5,0,-21,0.39
BRENDAN_BELL,20072008,0,0.5,0,-2,0,0,0.5,0,0,0,0,0.5,0,-2,0
NOAH_WELCH,20072008,0,0.5,0,1,0.67,0,0.5,0,0,0,0,0.5,0,1,0.67
BILL_THOMAS,20072008,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
MARC-ANTOINE_POULIOT,20072008,0,0.5,0,-1,0.48,0,0.5,0,0,0,0,0.5,0,-1,0.48
STEVE_REGIER,20072008,0,0.5,0,-2,0.25,0,0.5,0,0,0,0,0.5,0,-2,0.25
RYAN_POTULNY,20072008,0,0.5,0,1,1,0,0.5,0,0,0,0,0.5,0,1,1
JOEL_PERRAULT,20072008,0,0.5,0,3,0.52,0,0.5,0,0,0,0,0.5,0,3,0.52
JEREMY_WILLIAMS,20072008,0,0.5,0,-3,0.29,0,0.5,0,0,0,0,0.5,0,-3,0.29
ANDREAS_KARLSSON,20072008,0,0.5,0,-14,0.29,0,0.5,0,0,0,0,0.5,0,-14,0.29
KRIS_LETANG,20072008,0,0.5,0,13,0.57,0,0.5,0,9,0.68,0,0.5,0,22,0.59
NIKLAS_BACKSTROM,20072008,0,0.5,0,17,0.53,0,0.5,0,-7,0.37,0,0.5,0,10,0.52
PETTERI_NUMMELIN,20072008,0,0.5,0,7,0.59,0,0.5,0,-1,0.33,0,0.5,0,6,0.57
LADISLAV_SMID,20072008,0,0.5,0,-32,0.33,0,0.5,0,0,0,0,0.5,0,-32,0.33
PATRICK_THORESEN,20072008,0,0.5,0,-11,0.34,0,0.5,0,-1,0.45,0,0.5,0,-12,0.37
D.J._KING,20072008,0,0.5,0,-4,0.41,0,0.5,0,0,0,0,0.5,0,-4,0.41
JOHNNY_ODUYA,20072008,0,0.5,0,27,0.62,0,0.5,0,-1,0.44,0,0.5,0,26,0.61
FREDRIK_NORRENA,20072008,0,0.5,0,-16,0.45,0,0.5,0,0,0,0,0.5,0,-16,0.45
GUILLAUME_LATENDRESSE,20072008,0,0.5,0,11,0.57,0,0.5,0,-4,0.3,0,0.5,0,7,0.54
SHANE_O'BRIEN,20072008,0,0.5,0,-16,0.44,0,0.5,0,0,0,0,0.5,0,-16,0.44
PATRICK_O'SULLIVAN,20072008,0,0.5,0,-22,0.44,0,0.5,0,0,0,0,0.5,0,-22,0.44
RYAN_SHANNON,20072008,0,0.5,0,9,0.64,0,0.5,0,0,0,0,0.5,0,9,0.64
LUC_BOURDON,20072008,0,0.5,0,9,0.74,0,0.5,0,0,0,0,0.5,0,9,0.74
ADAM_BURISH,20072008,0,0.5,0,-36,0.26,0,0.5,0,0,0,0,0.5,0,-36,0.26
VILLE_PELTONEN,20072008,0,0.5,0,-11,0.42,0,0.5,0,0,0,0,0.5,0,-11,0.42
MIKE_BLUNDEN,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
DAVE_BOLLAND,20072008,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
MATT_LASHOFF,20072008,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
NATHAN_MCIVER,20072008,0,0.5,0,-8,0.1,0,0.5,0,0,0,0,0.5,0,-8,0.1
DREW_LARMAN,20072008,0,0.5,0,1,1,0,0.5,0,0,0,0,0.5,0,1,1
MICHAEL_FUNK,20072008,0,0.5,0,-3,0,0,0.5,0,0,0,0,0.5,0,-3,0
DAVID_BOOTH,20072008,0,0.5,0,13,0.56,0,0.5,0,0,0,0,0.5,0,13,0.56
PETER_HARROLD,20072008,0,0.5,0,3,0.55,0,0.5,0,0,0,0,0.5,0,3,0.55
RYAN_CALLAHAN,20072008,0,0.5,0,6,0.58,0,0.5,0,1,0.55,0,0.5,0,7,0.57
KARRI_RAMO,20072008,0,0.5,0,-9,0.46,0,0.5,0,0,0,0,0.5,0,-9,0.46
NICKLAS_GROSSMANN,20072008,0,0.5,0,-1,0.49,0,0.5,0,-2,0.44,0,0.5,0,-3,0.48
BLAKE_COMEAU,20072008,0,0.5,0,3,0.53,0,0.5,0,0,0,0,0.5,0,3,0.53
MAREK_SCHWARZ,20072008,0,0.5,0,-2,0.4,0,0.5,0,0,0,0,0.5,0,-2,0.4
CHRIS_CONNER,20072008,0,0.5,0,0,0.5,0,0.5,0,-1,0,0,0.5,0,-1,0.47
ANDREJ_SEKERA,20072008,0,0.5,0,1,0.51,0,0.5,0,0,0,0,0.5,0,1,0.51
JOSHUA_HENNESSY,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
MATT_ELLIS,20072008,0,0.5,0,-2,0.46,0,0.5,0,0,0,0,0.5,0,-2,0.46
DAVID_MOSS,20072008,0,0.5,0,-10,0.37,0,0.5,0,2,0.75,0,0.5,0,-8,0.4
JEFF_FINGER,20072008,0,0.5,0,-1,0.5,0,0.5,0,-1,0.44,0,0.5,0,-2,0.49
JEFF_SCHULTZ,20072008,0,0.5,0,-8,0.47,0,0.5,0,-2,0,0,0.5,0,-10,0.46
KRIS_NEWBURY,20072008,0,0.5,0,-7,0.18,0,0.5,0,0,0,0,0.5,0,-7,0.18
TROY_BROUWER,20072008,0,0.5,0,1,0.67,0,0.5,0,0,0,0,0.5,0,1,0.67
KENT_HUSKINS,20072008,0,0.5,0,16,0.6,0,0.5,0,-3,0.2,0,0.5,0,13,0.58
KYLE_CUMISKEY,20072008,0,0.5,0,1,0.51,0,0.5,0,0,0,0,0.5,0,1,0.51
TIM_BRENT,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
TOBIAS_STEPHAN,20072008,0,0.5,0,-1,0.33,0,0.5,0,0,0,0,0.5,0,-1,0.33
KAMIL_KREPS,20072008,0,0.5,0,5,0.54,0,0.5,0,0,0,0,0.5,0,5,0.54
ANDREW_GREENE,20072008,0,0.5,0,-2,0.49,0,0.5,0,-1,0,0,0.5,0,-3,0.48
KRYS_BARCH,20072008,0,0.5,0,-3,0.41,0,0.5,0,0,0,0,0.5,0,-3,0.41
NATHAN_GUENIN,20072008,0,0.5,0,2,1,0,0.5,0,0,0,0,0.5,0,2,1
ZACK_STORTINI,20072008,0,0.5,0,3,0.54,0,0.5,0,0,0,0,0.5,0,3,0.54
TOMAS_PLIHAL,20072008,0,0.5,0,3,0.62,0,0.5,0,1,1,0,0.5,0,4,0.64
DANIEL_GIRARDI,20072008,0,0.5,0,5,0.52,0,0.5,0,-3,0.42,0,0.5,0,2,0.51
ROD_PELLEY,20072008,0,0.5,0,-11,0.28,0,0.5,0,0,0,0,0.5,0,-11,0.28
MARTIN_LOJEK,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
DREW_FATA,20072008,0,0.5,0,-2,0.25,0,0.5,0,0,0,0,0.5,0,-2,0.25
SHELDON_BROOKBANK,20072008,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
JAROSLAV_HALAK,20072008,0,0.5,0,4,0.58,0,0.5,0,1,0.57,0.03,0.51,0.42,5,0.58
JOHN_ZEILER,20072008,0,0.5,0,-6,0.25,0,0.5,0,0,0,0,0.5,0,-6,0.25
PATRICK_KALETA,20072008,0,0.5,0,1,0.53,0,0.5,0,0,0,0,0.5,0,1,0.53
MARC_METHOT,20072008,0,0.5,0,-2,0.43,0,0.5,0,0,0,0,0.5,0,-2,0.43
DAN_CARCILLO,20072008,0,0.5,0,11,0.61,0,0.5,0,0,0,0,0.5,0,11,0.61
RICH_PEVERLEY,20072008,0,0.5,0,4,0.59,0,0.5,0,0,0.5,0,0.5,0,4,0.58
BRYAN_YOUNG,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
DAVID_KOCI,20072008,0,0.5,0,-4,0,0,0.5,0,0,0,0,0.5,0,-4,0
DAVID_CLARKSON,20072008,0,0.5,0,2,0.51,0,0.5,0,-2,0,0,0.5,0,0,0.5
RILEY_COTE,20072008,0,0.5,0,3,0.6,0,0.5,0,0,0,0,0.5,0,3,0.6
ROB_SCHREMP,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
DREW_MILLER,20072008,0,0.5,0,-4,0.38,0,0.5,0,0,0,0,0.5,0,-4,0.38
RYAN_CARTER,20072008,0,0.5,0,-6,0.38,0,0.5,0,-1,0.4,0,0.5,0,-7,0.39
JONAS_HILLER,20072008,0,0.5,0,1,0.51,0,0.5,0,0,0,0,0.5,0,1,0.51
BRADY_MURRAY,20072008,0,0.5,0,-2,0.25,0,0.5,0,0,0,0,0.5,0,-2,0.25
CAREY_PRICE,20072008,0,0.5,0,9,0.52,0,0.5,0,-2,0.48,0,0.5,0,7,0.51
BRIAN_ELLIOTT,20072008,0,0.5,0,2,0.75,0,0.5,0,0,0,0,0.5,0,2,0.75
JAROSLAV_HLINKA,20072008,0,0.5,0,6,0.54,0,0.5,0,-1,0,0,0.5,0,5,0.53
MATT_NISKANEN,20072008,0,0.5,0,23,0.58,0,0.5,0,-1,0.47,0,0.5,0,22,0.57
CORY_MURPHY,20072008,0,0.5,0,25,0.7,0,0.5,0,0,0,0,0.5,0,25,0.7
NICLAS_BERGFORS,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
MIKE_LUNDIN,20072008,0,0.5,0,-2,0.49,0,0.5,0,0,0,0,0.5,0,-2,0.49
MATT_SMABY,20072008,0,0.5,0,-9,0.15,0,0.5,0,0,0,0,0.5,0,-9,0.15
MAGNUS_JOHANSSON,20072008,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
PATRICK_KANE,20072008,0,0.5,0,35,0.61,0,0.5,0,0,0,0,0.5,0,35,0.61
CURTIS_MCELHINNEY,20072008,0,0.5,0,-2,0.38,0,0.5,0,0,0,0,0.5,0,-2,0.38
DENIS_TOLPEKO,20072008,0,0.5,0,-3,0.4,0,0.5,0,0,0,0,0.5,0,-3,0.4
MICHAEL_GRIER,20072008,0,0.5,0,-31,0.33,0,0.5,0,0,0,0,0.5,0,-31,0.33
TORREY_MITCHELL,20072008,0,0.5,0,-22,0.37,0,0.5,0,-6,0.25,0,0.5,0,-28,0.35
MARTIN_HANZAL,20072008,0,0.5,0,3,0.51,0,0.5,0,0,0,0,0.5,0,3,0.51
ERIK_JOHNSON,20072008,0,0.5,0,14,0.56,0,0.5,0,0,0,0,0.5,0,14,0.56
PETER_MUELLER,20072008,0,0.5,0,28,0.6,0,0.5,0,0,0,0,0.5,0,28,0.6
STEVE_WAGNER,20072008,0,0.5,0,-1,0.48,0,0.5,0,0,0,0,0.5,0,-1,0.48
CRAIG_WELLER,20072008,0,0.5,0,-4,0.45,0,0.5,0,0,0,0,0.5,0,-4,0.45
DANIEL_WINNIK,20072008,0,0.5,0,-18,0.4,0,0.5,0,0,0,0,0.5,0,-18,0.4
KRIS_RUSSELL,20072008,0,0.5,0,1,0.51,0,0.5,0,0,0,0,0.5,0,1,0.51
BRETT_STERLING,20072008,0,0.5,0,-2,0.42,0,0.5,0,0,0,0,0.5,0,-2,0.42
MASON_RAYMOND,20072008,0,0.5,0,11,0.61,0,0.5,0,0,0,0,0.5,0,11,0.61
KYLE_CHIPCHURA,20072008,0,0.5,0,-9,0.37,0,0.5,0,0,0,0,0.5,0,-9,0.37
JAMES_SHEPPARD,20072008,0,0.5,0,4,0.54,0,0.5,0,0,0.5,0,0.5,0,4,0.53
PETTERI_WIRTANEN,20072008,0,0.5,0,1,1,0,0.5,0,0,0,0,0.5,0,1,1
ONDREJ_PAVELEC,20072008,0,0.5,0,2,0.53,0,0.5,0,0,0,0,0.5,0,2,0.53
ANTON_STRALMAN,20072008,0,0.5,0,-4,0.46,0,0.5,0,0,0,0,0.5,0,-4,0.46
STEFAN_MEYER,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
MIKE_WEBER,20072008,0,0.5,0,9,0.67,0,0.5,0,0,0,0,0.5,0,9,0.67
LUKAS_KASPAR,20072008,0,0.5,0,-2,0.25,0,0.5,0,0,0,0,0.5,0,-2,0.25
DEVIN_SETOGUCHI,20072008,0,0.5,0,12,0.66,0,0.5,0,-1,0.45,0,0.5,0,11,0.61
OLLI_MALMIVAARA,20072008,0,0.5,0,2,1,0,0.5,0,0,0,0,0.5,0,2,1
TUUKKA_RASK,20072008,0,0.5,0,2,0.55,0,0.5,0,0,0,0,0.5,0,2,0.55
MATT_HUNWICK,20072008,0,0.5,0,-1,0.46,0,0.5,0,0,0,0,0.5,0,-1,0.46
IVAN_BARANKA,20072008,0,0.5,0,1,1,0,0.5,0,0,0,0,0.5,0,1,1
GREG_MOORE,20072008,0,0.5,0,-3,0.29,0,0.5,0,0,0,0,0.5,0,-3,0.29
ALEXANDER_NIKULIN,20072008,0,0.5,0,-2,0,0,0.5,0,0,0,0,0.5,0,-2,0
JAKE_DOWELL,20072008,0,0.5,0,-7,0.29,0,0.5,0,0,0,0,0.5,0,-7,0.29
THOMAS_GREISS,20072008,0,0.5,0,-2,0.42,0,0.5,0,0,0,0,0.5,0,-2,0.42
PETRI_KONTIOLA,20072008,0,0.5,0,5,0.73,0,0.5,0,0,0,0,0.5,0,5,0.73
TIM_RAMHOLT,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
T.J._HENSICK,20072008,0,0.5,0,1,0.52,0,0.5,0,2,1,0,0.5,0,3,0.55
JONATHAN_QUICK,20072008,0,0.5,0,2,0.55,0,0.5,0,0,0,0,0.5,0,2,0.55
RYAN_O'BYRNE,20072008,0,0.5,0,6,0.58,0,0.5,0,-2,0,0,0.5,0,4,0.55
LIAM_REDDOX,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
JASON_JAFFRAY,20072008,0,0.5,0,6,0.8,0,0.5,0,0,0,0,0.5,0,6,0.8
DREW_MACINTYRE,20072008,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
CODY_BASS,20072008,0,0.5,0,-2,0.4,0,0.5,0,-2,0.25,0,0.5,0,-4,0.36
ANTTI_PIHLSTROM,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
CODY_MCLEOD,20072008,0,0.5,0,-9,0.36,0,0.5,0,-6,0.2,0,0.5,-0.06,-15,0.33
DAVID_JONES,20072008,0,0.5,0,-2,0.45,0,0.5,0,0,0.5,0,0.5,0,-2,0.45
BRANDON_NOLAN,20072008,0,0.5,0,-2,0.25,0,0.5,0,0,0,0,0.5,0,-2,0.25
MARK_FISTRIC,20072008,0,0.5,0,-1,0.49,0,0.5,0,-4,0.25,0,0.5,0,-5,0.44
ANDREW_MURRAY,20072008,0,0.5,0,-6,0.42,0,0.5,0,0,0,0,0.5,0,-6,0.42
COLIN_STUART,20072008,0,0.5,0,1,0.53,0,0.5,0,0,0,0,0.5,0,1,0.53
COREY_LOCKE,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
CASEY_BORER,20072008,0,0.5,0,-3,0.41,0,0.5,0,0,0,0,0.5,0,-3,0.41
KEVIN_DOELL,20072008,0,0.5,0,-2,0.33,0,0.5,0,0,0,0,0.5,0,-2,0.33
JOHNNY_BOYCHUK,20072008,0,0.5,0,1,1,0,0.5,0,0,0,0,0.5,0,1,1
JORDAN_HENDRY,20072008,0,0.5,0,-7,0.44,0,0.5,0,0,0,0,0.5,0,-7,0.44
RYAN_STONE,20072008,0,0.5,0,-1,0.33,0,0.5,0,0,0,0,0.5,0,-1,0.33
DERICK_BRASSARD,20072008,0,0.5,0,-2,0.42,0,0.5,0,0,0,0,0.5,0,-2,0.42
TIM_CONBOY,20072008,0,0.5,0,-1,0.47,0,0.5,0,0,0,0,0.5,0,-1,0.47
PASCAL_PELLETIER,20072008,0,0.5,0,-2,0,0,0.5,0,0,0,0,0.5,0,-2,0
SHAWN_MATTHIAS,20072008,0,0.5,0,-1,0.4,0,0.5,0,0,0,0,0.5,0,-1,0.4
JONATHAN_FILEWICH,20072008,0,0.5,0,-2,0,0,0.5,0,0,0,0,0.5,0,-2,0
CHRISTOPHER_MINARD,20072008,0,0.5,0,1,0.6,0,0.5,0,0,0,0,0.5,0,1,0.6
BENJAMIN_ONDRUS,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
ROBERT_EARL,20072008,0,0.5,0,-2,0.33,0,0.5,0,0,0,0,0.5,0,-2,0.33
DAVID_BRINE,20072008,0,0.5,0,-1,0.33,0,0.5,0,0,0,0,0.5,0,-1,0.33
DANE_BYERS,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
ZACH_FITZGERALD,20072008,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
KYLE_GREENTREE,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
SAMI_LEPISTO,20072008,0,0.5,0,-1,0.4,0,0.5,0,0,0,0,0.5,0,-1,0.4
JOE_JENSEN,20072008,0,0.5,0,2,0.67,0,0.5,0,0,0,0,0.5,0,2,0.67
MIKE_IGGULDEN,20072008,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
ERIK_ERSBERG,20072008,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
JONATHAN_ERICSSON,20072008,0,0.5,0,-3,0.33,0,0.5,0,0,0,0,0.5,0,-3,0.33
ANDREW_EBBETT,20072008,0,0.5,0,3,1,0,0.5,0,0,0,0,0.5,0,3,1
MARC-ANDRE_GRAGNANI,20072008,0,0.5,0,-2,0,0,0.5,0,0,0,0,0.5,0,-2,0
NIKLAS_HJALMARSSON,20072008,0,0.5,0,-2,0.4,0,0.5,0,0,0,0,0.5,0,-2,0.4
DARREN_HELM,20072008,0,0.5,0,-3,0.2,0,0.5,0,2,0.62,0,0.5,0,-1,0.46
MATTIAS_RITOLA,20072008,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
KYLE_OKPOSO,20072008,0,0.5,0,4,0.7,0,0.5,0,0,0,0,0.5,0,4,0.7
BORIS_VALABIK,20072008,0,0.5,0,-5,0.31,0,0.5,0,0,0,0,0.5,0,-5,0.31
CLAY_WILSON,20072008,0,0.5,0,6,0.8,0,0.5,0,0,0,0,0.5,0,6,0.8
DANIEL_TAYLOR,20072008,0,0.5,0,-1,0.33,0,0.5,0,0,0,0,0.5,0,-1,0.33
JORDAN_LAVALLEE-SMOTHERMAN,20072008,0,0.5,0,2,1,0,0.5,0,0,0,0,0.5,0,2,1
JACK_HILLEN,20072008,0,0.5,0,1,1,0,0.5,0,0,0,0,0.5,0,1,1
JUSTIN_ABDELKADER,20072008,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
ADAM_PINEAULT,20072008,0,0.5,0,-2,0,0,0.5,0,0,0,0,0.5,0,-2,0
KYLE_TURRIS,20072008,0,0.5,0,-3,0.29,0,0.5,0,0,0,0,0.5,0,-3,0.29
TOM_CAVANAGH,20072008,0,0.5,0,1,1,0,0.5,0,0,0,0,0.5,0,1,1
JASON_CHIMERA,20082009,0,0.5,0,10,0.57,0,0.5,0,0,0.5,0,0.5,0,10,0.57
MIKE_COMRIE,20082009,0,0.5,0,-2,0.49,0,0.5,0,0,0,0,0.5,0,-2,0.49
BILL_GUERIN,20082009,0,0.5,0,18,0.57,0,0.5,0,19,0.76,0,0.5,0.29,37,0.61
GEORGES_LARAQUE,20082009,0,0.5,0,-7,0.23,0,0.5,0,-1,0.4,0,0.5,0,-8,0.28
MANNY_MALHOTRA,20082009,0,0.5,0,-6,0.48,0,0.5,0,-3,0.2,0,0.5,0,-9,0.46
TODD_MARCHANT,20082009,0,0.5,0,-29,0.32,0,0.5,0,-10,0.22,0,0.5,0,-39,0.3
MIKE_MODANO,20082009,0,0.5,0,-7,0.48,0,0.5,0,0,0,0,0.5,0,-7,0.48
STEVE_STAIOS,20082009,0,0.5,0,-48,0.33,0,0.5,0,0,0,0,0.5,0,-48,0.33
DARRYL_SYDOR,20082009,0,0.5,0,-8,0.47,0,0.5,0,0,0,0,0.5,0,-8,0.47
MARTY_TURCO,20082009,0,0.5,0,-8,0.49,0,0.5,0,0,0,0,0.5,0,-8,0.49
ADRIAN_AUCOIN,20082009,0,0.5,0,7,0.52,0,0.5,0,-7,0.29,0,0.5,0,0,0.5
DANIEL_BRIERE,20082009,0,0.5,0,12,0.61,0,0.5,0,2,0.6,0,0.5,0,14,0.61
DARCY_HORDICHUK,20082009,0,0.5,0,0,0.5,0,0.5,0,1,0.67,0,0.5,0,1,0.52
CLAUDE_LEMIEUX,20082009,0,0.5,0,-5,0.22,0,0.5,0,0,0,0,0.5,0,-5,0.22
PAUL_MARA,20082009,0,0.5,0,15,0.57,0,0.5,0,-1,0.45,0,0.5,0,14,0.56
RADEK_MARTINEK,20082009,0,0.5,0,-42,0.28,0,0.5,0,0,0,0,0.5,0,-42,0.28
TEPPO_NUMMINEN,20082009,0,0.5,0,3,0.52,0,0.5,0,0,0,0,0.5,0,3,0.52
MARK_PARRISH,20082009,0,0.5,0,6,0.58,0,0.5,0,0,0,0,0.5,0,6,0.58
OSSI_VAANANEN,20082009,0,0.5,0,-9,0.45,0,0.5,0,0,0.5,0,0.5,0,-9,0.45
DONALD_BRASHEAR,20082009,0,0.5,0,-7,0.35,0,0.5,0,0,0,0,0.5,0,-7,0.35
MIKE_FISHER,20082009,0,0.5,0,1,0.5,0,0.5,0,0,0,0,0.5,0,1,0.5
KIM_JOHNSSON,20082009,0,0.5,0,-7,0.48,0,0.5,0,0,0,0,0.5,0,-7,0.48
MARK_RECCHI,20082009,0,0.5,0,7,0.52,0,0.5,0,5,0.69,0,0.5,0,12,0.54
WADE_REDDEN,20082009,0,0.5,0,9,0.53,0,0.5,0,-3,0.33,0,0.5,0,6,0.52
JEREMY_ROENICK,20082009,0,0.5,0,3,0.54,0,0.5,0,-1,0.33,0,0.5,0,2,0.52
ANTON_VOLCHENKOV,20082009,0,0.5,0,-32,0.34,0,0.5,0,0,0,0,0.5,0,-32,0.34
TODD_WHITE,20082009,0,0.5,0,38,0.6,0,0.5,0,0,0,0,0.5,0,38,0.6
PATRICE_BRISEBOIS,20082009,0,0.5,0,8,0.55,0,0.5,0,-1,0,0,0.5,0,7,0.54
JEAN-SEBASTIEN_GIGUERE,20082009,0,0.5,0,-14,0.47,0,0.5,0,1,1,0,0.5,0,-13,0.47
RON_HAINSEY,20082009,0,0.5,0,-8,0.48,0,0.5,0,0,0,0,0.5,0,-8,0.48
JASON_KROG,20082009,0,0.5,0,2,1,0,0.5,0,0,0,0,0.5,0,2,1
ANDY_MCDONALD,20082009,0,0.5,0,15,0.57,0,0.5,0,2,0.67,0,0.5,0,17,0.58
CRAIG_RIVET,20082009,0,0.5,0,7,0.53,0,0.5,0,0,0,0,0.5,0,7,0.53
RICHARD_ZEDNIK,20082009,0,0.5,0,15,0.57,0,0.5,0,0,0,0,0.5,0,15,0.57
MARTIN_BRODEUR,20082009,0,0.5,0,9,0.53,0,0.5,0,-2,0.47,0,0.5,0,7,0.52
SCOTT_GOMEZ,20082009,0,0.5,0,12,0.54,0,0.5,0,-1,0.45,0,0.5,0,11,0.54
BRET_HEDICAN,20082009,0,0.5,0,-6,0.46,0,0.5,0,0,0,0,0.5,0,-6,0.46
JAMIE_LANGENBRUNNER,20082009,0,0.5,0,43,0.64,0,0.5,0,1,0.57,0,0.5,0,44,0.63
SCOTT_NIEDERMAYER,20082009,0,0.5,0,0,0.5,0,0.5,0,6,0.59,0,0.5,0,6,0.51
FRANTISEK_KABERLE,20082009,0,0.5,0,1,0.52,0,0.5,0,3,0.71,0,0.5,0,4,0.56
IAN_LAPERRIERE,20082009,0,0.5,0,-29,0.32,0,0.5,0,0,0,0,0.5,0,-29,0.32
DANIEL_TJARNQVIST,20082009,0,0.5,0,-4,0.45,0,0.5,0,0,0,0,0.5,0,-4,0.45
KYLE_CALDER,20082009,0,0.5,0,11,0.58,0,0.5,0,0,0,0,0.5,0,11,0.58
MARC_DENIS,20082009,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
ROSTISLAV_KLESLA,20082009,0,0.5,0,-5,0.45,0,0.5,0,-3,0.29,0,0.5,0,-8,0.43
MIKE_SILLINGER,20082009,0,0.5,0,-4,0.33,0,0.5,0,0,0,0,0.5,0,-4,0.33
TODD_BERTUZZI,20082009,0,0.5,0,16,0.57,0,0.5,0,5,0.86,0,0.5,0,21,0.58
MARTIN_BIRON,20082009,0,0.5,0,14,0.52,0,0.5,0,0,0.5,0,0.5,0,14,0.52
ERIC_BOULTON,20082009,0,0.5,0,-3,0.46,0,0.5,0,0,0,0,0.5,0,-3,0.46
TIM_CONNOLLY,20082009,0,0.5,0,34,0.65,0,0.5,0,0,0,0,0.5,0,34,0.65
CHRIS_GRATTON,20082009,0,0.5,0,-8,0.28,0,0.5,0,0,0,0,0.5,0,-8,0.28
ED_JOVANOVSKI,20082009,0,0.5,0,13,0.54,0,0.5,0,0,0,0,0.5,0,13,0.54
ALES_KOTALIK,20082009,0,0.5,0,22,0.6,0,0.5,0,0,0,0,0.5,0,22,0.6
ADAM_MAIR,20082009,0,0.5,0,4,0.54,0,0.5,0,0,0,0,0.5,0,4,0.54
TAYLOR_PYATT,20082009,0,0.5,0,-8,0.45,0,0.5,0,-3,0.2,0,0.5,0,-11,0.43
JARKKO_RUUTU,20082009,0,0.5,0,-14,0.41,0,0.5,0,0,0,0,0.5,0,-14,0.41
BRENT_SOPEL,20082009,0,0.5,0,-10,0.32,0,0.5,0,0,0,0,0.5,0,-10,0.32
HENRIK_TALLINDER,20082009,0,0.5,0,-23,0.4,0,0.5,0,0,0,0,0.5,0,-23,0.4
SHEAN_DONOVAN,20082009,0,0.5,0,-3,0.45,0,0.5,0,0,0,0,0.5,0,-3,0.45
JOHAN_HEDBERG,20082009,0,0.5,0,-3,0.49,0,0.5,0,0,0,0,0.5,0,-3,0.49
DAN_LACOUTURE,20082009,0,0.5,0,-1,0.4,0,0.5,0,0,0,0,0.5,0,-1,0.4
HAL_GILL,20082009,0,0.5,0,-9,0.45,0,0.5,0,-2,0.48,0,0.5,0,-11,0.46
JEFF_HALPERN,20082009,0,0.5,0,-27,0.35,0,0.5,0,0,0,-0.01,0.5,-0.66,-27,0.35
